Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
18723;12533;21;0;0;0;0;.00nan;0;0
18723;15074;14;0;0;0;0;.00nan;0;0
18616;97;17;58;22;3;19;.864;3856500;0
18616;1552;17;0;0;0;0;.00nan;0;0
18616;13264;16;0;0;0;0;.00nan;0;0
18616;13550;16;89;39;3;36;.923;3899000;0
19775;172;3;0;0;0;0;.00nan;0;0
19775;958;3;92;34;2;32;.941;3600000;0
19775;12039;214;70;29;3;26;.897;3600000;0
19775;12226;214;0;0;0;0;.00nan;0;0
18708;420;229;53;3;0;3;1.000;504200;0
18708;774;229;43;32;6;26;.813;3095800;0
18708;1737;23;0;0;0;0;.00nan;0;0
18708;12032;23;57;16;2;14;.875;3600000;0
18664;420;229;57;33;5;28;.848;3600000;0
18664;774;229;0;0;0;0;.00nan;0;0
18664;1125;12;0;0;0;0;.00nan;0;0
18664;12482;12;80;28;2;26;.929;3600000;0
18691;684;18;0;0;0;0;.00nan;0;0
18691;1879;18;91;29;1;28;.966;3600000;0
18691;14996;21;0;0;0;0;.00nan;0;0
18691;12533;21;68;29;3;26;.897;3525950;0
18693;341;221;0;0;0;0;.00nan;0;0
18693;661;22;0;0;0;0;.00nan;0;0
18693;14509;22;79;22;1;21;.955;3616350;0
18693;12009;221;80;25;2;23;.920;3616350;0
18686;1285;217;86;31;2;29;.935;3600000;0
18686;1734;217;0;0;0;0;.00nan;0;0
18686;12510;25;55;26;4;22;.846;3573900;0
18686;12779;25;0;0;0;0;.00nan;0;0
18663;647;0;91;26;1;25;.962;3600000;0
18663;12491;0;0;0;0;0;.00nan;0;0
18663;13060;24;59;34;5;29;.853;3600000;0
18663;15759;24;0;0;0;0;.00nan;0;0
18641;11977;19;0;0;0;0;.00nan;0;0
18641;14026;19;85;35;3;32;.914;3600000;0
18641;1395;8;86;20;0;20;1.000;1369350;0
18641;13105;8;47;21;4;17;.810;2174550;0
18646;172;3;0;0;0;0;.00nan;0;0
18646;958;3;88;40;3;37;.925;3600000;0
