PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
12405;21;21;3;1;0;1;0;0;0;0;0;0;0;4;0;2;2;64;54;73;2;1364;0;84;108.3;2.6;0.0;31.7;23.8;22;18;55.0;5.0;17;12;58.6;8.9;0;1;0
12408;21;21;1;0;0;-1;0;0;0;0;0;0;0;2;0;0;1;64;63;67;1;1144;0;32;87.5;0.0;3.1;34.6;25.2;18;17;51.4;3.7;13;9;59.1;12.4;0;0;0
12411;0;0;9;3;3;4;7;1;1;0;0;1;0;34;14;9;6;76;66;80;30;9856;1826;0;103.0;2.2;0.7;34.0;21.2;166;123;57.4;6.7;110;71;60.8;11.4;0;0;0
12420;26;26;6;4;0;1;2;1;0;0;0;0;0;11;6;2;3;74;67;75;17;6630;1276;151;104.1;2.2;1.1;27.7;28.8;106;93;53.3;6.3;63;61;50.8;2.2;0;12;5
12425;20;20;7;0;2;-3;2;0;0;0;0;0;0;8;3;5;10;60;56;65;6;7923;156;525;99.3;1.8;3.2;17.7;29.1;73;99;42.4;1.1;46;75;38.0;-1.5;0;0;0
12426;21;21;5;0;2;0;0;0;0;0;0;0;0;5;7;3;2;66;62;64;13;4892;255;0;99.5;2.2;2.2;36.8;33.9;81;74;52.3;4.7;60;51;54.1;6.4;0;0;0
12427;11;11;10;3;5;5;8;0;0;0;0;0;0;18;10;4;6;69;63;74;23;8651;648;423;106.0;3.7;1.7;29.5;25.0;134;100;57.3;3.4;89;67;57.1;5.9;3;2;2
12431;23;23;10;3;3;2;6;0;1;0;0;0;0;8;2;6;33;67;54;77;20;11309;1686;1554;102.4;3.2;2.2;29.6;26.7;146;168;46.5;-2.2;104;99;51.2;4.5;0;0;0
12435;214;214;9;1;1;-2;0;0;0;0;0;0;0;5;1;2;24;65;52;75;5;9740;124;587;99.8;1.1;1.8;14.0;22.9;81;138;37.0;-4.3;51;85;37.5;-7.4;0;0;0
12436;214;214;9;0;3;3;4;0;0;0;0;0;0;20;6;6;26;72;50;85;7;9914;122;227;106.5;2.2;1.1;17.8;18.9;87;139;38.5;-2.1;55;67;45.1;3.6;0;0;0
12438;19;19;6;1;2;1;5;0;0;0;0;1;1;6;2;1;3;63;58;61;3;4966;0;15;107.0;2.9;2.2;23.9;42.8;59;89;39.9;-6.2;37;63;37.0;-4.9;0;3;1
12439;8;8;5;0;0;-4;0;0;0;0;0;0;0;7;5;0;1;58;53;54;1;2630;0;572;75.0;0.0;5.5;15.1;21.9;32;25;56.1;-4.0;14;19;42.4;-13.0;0;15;7
12449;19;19;6;1;3;-1;9;0;0;0;0;1;0;14;3;2;4;60;55;66;6;5730;34;678;101.9;3.1;3.8;21.4;29.5;65;61;51.6;9.6;39;49;44.3;5.1;0;0;0
12471;15;15;11;0;2;4;10;0;0;0;0;0;0;17;2;5;15;64;54;73;5;11974;114;120;101.8;3.0;1.8;29.5;21.3;165;130;55.9;-1.2;108;84;56.3;-4.4;0;0;0
12474;21;21;5;0;1;0;0;0;0;0;0;0;0;8;5;1;3;63;56;66;13;3038;537;151;99.1;1.2;1.2;34.4;27.2;49;48;50.5;1.9;36;27;57.1;9.1;0;1;0
12476;21;21;5;4;1;-1;0;1;1;0;0;0;0;4;4;4;4;69;66;70;14;5035;499;0;96.8;2.1;2.9;32.9;29.3;76;59;56.3;10.0;53;48;52.5;3.9;1;63;36
12484;8;8;5;0;0;-1;0;0;0;0;0;0;0;6;0;2;7;64;52;73;2;4814;72;27;93.8;0.7;1.5;19.4;15.0;57;42;57.6;-2.6;33;25;56.9;4.2;0;0;0
12489;18;18;6;0;0;-4;6;0;0;0;0;0;0;10;1;3;8;64;59;72;11;6512;533;352;86.2;0.6;2.8;23.8;17.1;72;66;52.2;6.6;51;34;60.0;14.8;0;0;0
12495;21;21;4;0;2;-4;4;0;0;0;0;0;0;6;3;0;6;56;51;64;4;4708;26;341;91.6;0.8;3.8;28.3;34.4;64;73;46.7;-3.5;46;52;46.9;-3.9;0;0;0
12508;20;20;7;2;1;-2;2;1;1;0;0;0;0;5;6;1;6;75;69;62;15;6245;987;115;99.0;1.2;2.3;19.0;32.9;57;85;40.1;-2.2;37;64;36.6;-3.3;0;18;9
12511;20;20;7;0;2;-6;6;0;1;0;0;0;0;7;7;3;12;58;55;62;7;7266;229;62;94.6;1.0;4.0;17.8;36.2;65;111;36.9;-7.2;39;80;32.8;-9.2;0;0;0
12513;8;8;5;0;0;0;2;0;0;0;0;0;0;7;4;3;4;69;64;69;8;4641;76;33;99.1;0.8;0.8;20.2;16.3;64;41;61.0;1.9;35;24;59.3;7.5;0;7;4
12514;221;221;5;0;1;-4;30;0;0;0;0;2;0;5;2;4;12;62;50;73;3;4508;37;268;89.9;1.6;4.8;18.4;25.6;48;58;45.3;-8.2;27;38;41.5;-1.2;0;0;0
12518;25;25;10;0;5;4;2;0;0;0;0;0;0;21;1;6;9;65;63;67;10;11279;496;248;100.3;4.1;2.9;27.1;19.2;154;105;59.5;2.8;102;68;60.0;-0.9;0;0;0
12523;221;221;5;0;0;-4;15;0;0;0;0;1;1;7;3;1;0;67;60;61;4;3650;0;0;84.6;0.0;3.9;18.7;25.6;44;37;54.3;3.8;21;31;40.4;-2.6;0;1;0
