PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
769;9;9;32;4;5;-2;12;0;1;0;0;0;0;49;20;10;10;62;55;67;43;26149;2294;257;102.0;1.8;2.1;19.1;27.9;238;364;39.5;-2.9;160;247;39.3;-2.1;1;5;3
771;11;11;30;5;6;4;24;1;0;0;0;0;0;32;15;8;5;64;59;61;36;19471;185;482;102.5;2.6;1.8;25.1;23.7;272;217;55.6;5.7;162;151;51.8;5.4;1;5;1
14500;14;14;32;6;11;-4;22;3;2;0;0;2;1;43;27;14;23;63;56;69;62;26931;4477;1341;99.7;2.5;2.8;25.4;27.1;331;345;49.0;3.1;229;244;48.4;4.5;2;59;23
783;5;5;31;2;11;-9;32;0;2;0;2;2;0;32;8;29;46;60;55;65;42;32499;2091;6672;96.4;2.9;4.0;28.9;29.4;441;427;50.8;5.3;307;325;48.6;3.4;0;0;0
797;19;19;33;2;7;18;70;0;0;0;1;7;3;83;10;28;58;70;55;80;24;32560;823;7289;107.9;3.6;1.8;24.0;24.3;369;383;49.1;0.5;247;259;48.8;0.3;0;0;0
801;3;3;36;2;7;6;10;0;0;0;0;0;0;56;20;11;10;60;54;65;37;16795;211;1783;103.5;3.4;2.1;27.9;24.4;218;215;50.3;-1.5;151;133;53.2;-0.2;1;6;3
13503;19;19;33;10;13;8;61;5;5;0;0;6;3;53;27;32;15;71;63;75;85;25773;8216;496;104.2;3.2;2.1;26.7;26.8;308;342;47.4;-1.9;227;227;50.0;1.9;3;144;62
815;21;21;21;1;1;-9;14;0;0;0;0;0;0;37;6;16;20;59;52;67;15;20156;634;1705;97.4;1.8;3.2;23.8;31.8;230;269;46.1;2.6;153;204;42.9;-0.5;0;0;0
817;8;8;25;4;4;-2;12;0;1;0;0;0;0;32;9;8;2;62;57;61;32;14122;532;1190;98.8;2.0;2.5;26.5;28.5;170;175;49.3;-0.4;115;129;47.1;-1.9;0;31;12
822;18;18;32;3;10;-8;16;0;0;0;0;0;0;57;15;11;15;67;63;60;48;28675;1914;0;97.2;3.0;4.0;32.0;33.0;421;422;49.9;1.9;297;311;48.8;2.8;1;9;3
823;12;12;16;1;1;-12;28;0;0;0;0;4;4;21;4;4;3;62;53;60;8;9078;1518;291;85.9;0.8;5.2;16.7;27.4;83;126;39.7;-8.1;52;85;38.0;-8.5;0;11;3
829;217;217;33;4;6;8;6;0;0;1;2;0;0;25;19;14;16;61;53;69;39;11843;56;7442;106.2;4.0;3.0;27.1;36.2;142;180;44.1;-7.0;102;139;42.3;-8.8;1;139;61
830;11;11;30;0;3;1;37;0;1;0;0;3;0;47;6;10;74;66;52;76;20;29011;572;1918;101.5;2.2;2.1;22.5;24.9;388;387;50.1;-1.5;227;239;48.7;1.9;0;0;0
