PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
13024;220;220;4;0;0;1;6;0;0;0;0;0;0;5;3;0;0;61;56;60;3;3789;161;50;105.9;0.9;0.0;16.1;31.3;31;50;38.3;-5.0;18;36;33.3;-13.6;0;4;1
13032;214;214;7;0;4;1;6;0;0;0;1;0;0;10;2;5;13;62;55;70;11;7381;0;1509;97.8;3.4;3.9;28.3;27.3;96;87;52.5;3.8;64;58;52.5;2.0;0;0;0
13034;8;8;7;0;1;1;33;0;1;0;0;3;3;10;0;5;13;69;59;79;5;7110;76;1098;100.6;1.0;1.0;23.3;27.3;96;93;50.8;2.2;60;64;48.4;-2.7;0;0;0
13037;16;16;7;3;2;3;9;0;0;0;0;1;0;12;6;4;3;66;58;70;16;5496;933;307;109.5;3.9;2.0;28.2;43.9;65;105;38.2;-6.5;50;75;40.0;-4.6;1;74;36
13040;25;25;6;1;2;1;4;0;0;0;0;0;0;5;1;2;1;64;58;64;6;3783;324;99;98.3;3.8;2.9;28.5;19.0;54;48;52.9;-1.9;41;26;61.2;6.9;1;56;35
13041;19;19;3;0;1;-1;7;0;0;0;1;1;0;4;3;2;8;61;48;74;1;2864;105;417;95.9;1.3;3.8;20.1;36.5;33;51;39.3;-7.3;18;34;34.6;-13.7;0;0;0
13048;26;26;7;3;1;1;25;0;0;0;0;3;1;7;6;5;0;66;61;68;15;6458;549;307;102.5;2.8;1.7;26.8;21.2;88;75;54.0;5.0;56;50;52.8;1.8;1;72;40
13050;25;25;7;3;1;2;6;0;0;0;0;0;0;10;4;5;2;73;68;74;26;6395;438;277;101.2;2.8;1.7;30.4;20.8;109;72;60.2;9.0;63;49;56.3;1.1;0;1;0
13054;5;5;7;1;5;-2;4;0;1;0;1;0;0;5;4;9;14;66;59;78;19;7345;1512;493;99.7;2.0;2.9;26.5;38.2;87;105;45.3;3.8;64;83;43.5;3.6;1;0;0
13055;25;25;7;3;4;6;4;0;0;2;0;0;0;2;6;3;2;66;54;74;12;3678;10;1291;114.8;3.9;0.0;26.4;21.5;53;44;54.6;0.6;35;28;55.6;0.0;0;49;27
13056;19;19;7;2;3;-1;29;1;1;0;0;3;0;23;1;8;5;77;71;81;18;7940;1542;487;100.7;1.8;1.8;27.7;30.8;100;108;48.1;1.0;75;84;47.2;0.3;0;0;0
13061;18;18;7;0;4;-1;2;0;1;0;0;0;0;11;2;6;9;67;57;75;14;7423;209;384;97.6;1.5;1.9;26.7;24.7;88;89;49.7;-7.3;61;58;51.3;-5.5;0;0;0
13063;8;8;7;2;3;-1;4;0;2;0;0;0;0;9;11;12;5;70;57;84;8;5865;1862;206;95.8;1.8;3.1;23.9;25.8;63;79;44.4;-7.0;50;49;50.5;0.5;0;100;52
13066;214;214;7;2;3;5;0;0;0;0;0;0;0;13;4;6;3;76;69;72;21;5552;411;127;109.8;4.5;1.3;29.2;22.7;75;60;55.6;7.5;47;41;53.4;3.0;0;2;2
13068;16;16;3;0;0;-2;4;0;0;0;0;0;0;3;1;1;1;56;52;60;3;1901;0;0;91.7;1.9;5.7;28.4;37.9;23;31;42.6;3.3;17;20;45.9;8.0;0;0;0
13069;0;0;7;0;2;0;7;0;0;0;0;1;0;11;0;3;9;58;54;64;6;7137;209;838;94.4;3.5;3.5;36.8;23.2;119;77;60.7;6.7;80;52;60.6;6.7;0;0;0
13078;16;16;4;1;1;-3;34;0;0;0;0;4;1;4;3;5;5;64;53;73;9;3357;303;545;90.6;2.1;5.4;23.6;28.9;40;50;44.4;5.2;27;34;44.3;5.6;0;51;21
13081;0;0;7;7;6;0;4;4;5;0;0;0;0;5;4;2;5;77;74;72;39;6042;2325;0;97.8;2.4;2.4;34.6;26.2;96;77;55.5;-1.2;68;52;56.7;0.5;0;104;56
13082;18;18;7;2;1;0;4;0;0;0;0;0;0;9;5;3;3;61;58;67;12;6323;303;396;96.9;3.4;3.4;35.3;26.8;93;65;58.9;6.1;66;51;56.4;2.0;0;7;3
13089;20;20;7;0;2;-2;24;0;0;0;0;2;1;8;1;2;15;63;53;71;7;6605;92;1465;92.0;2.2;3.8;34.9;26.7;103;75;57.9;6.6;69;55;55.6;4.2;0;0;0
13090;24;24;7;1;3;0;2;0;3;0;0;0;0;15;2;3;3;71;64;74;9;4850;1638;0;108.0;1.5;0.7;14.1;29.7;46;59;43.8;-7.6;25;41;37.9;-17.6;0;3;1
13095;220;220;7;0;1;-6;7;0;1;0;0;1;0;2;5;4;5;59;53;66;3;4926;848;121;88.4;0.0;3.7;16.1;31.4;51;78;39.5;-2.9;27;52;34.2;-9.2;0;66;40
13098;26;26;4;0;0;4;0;0;0;0;0;0;0;8;1;0;5;62;52;69;4;3575;0;84;112.2;6.0;2.0;27.2;20.1;52;41;55.9;5.5;35;27;56.5;5.8;0;0;0
13099;11;11;7;3;3;1;7;0;1;0;1;1;0;16;10;4;8;80;73;82;25;7315;1312;1221;96.0;2.0;2.0;30.0;18.7;100;78;56.2;-5.6;71;51;58.2;0.0;0;28;15
13100;0;0;7;0;3;2;21;0;1;0;0;1;1;12;2;3;7;71;66;70;12;6928;1085;352;103.4;1.6;0.5;27.5;22.9;101;83;54.9;-2.1;64;51;55.7;-0.9;0;0;0
13102;26;26;7;1;0;1;10;0;0;0;0;0;0;6;3;8;4;66;58;74;13;5925;411;104;102.3;1.8;1.2;26.7;26.7;83;77;51.9;2.0;56;53;51.4;-0.2;0;57;29
13103;216;216;7;0;1;-2;10;0;0;0;0;0;0;9;10;4;5;64;55;71;38;6154;2153;84;93.2;2.3;2.9;45.6;24.6;121;66;64.7;2.7;88;46;65.7;6.0;0;7;4
13104;23;23;4;0;0;-1;4;0;0;0;0;0;0;5;2;2;3;53;52;55;2;3835;91;171;98.2;2.8;3.8;21.6;25.3;42;52;44.7;-3.4;25;30;45.5;-4.5;0;0;0
13108;25;25;7;0;5;7;6;0;0;0;1;0;0;10;1;3;11;70;64;77;10;7465;1086;847;110.1;4.3;1.4;26.5;23.1;110;88;55.6;2.2;70;60;53.8;-2.7;0;0;0
13110;25;25;7;2;2;1;17;0;0;0;0;3;1;9;3;1;2;61;58;59;11;5582;0;18;105.6;2.6;1.9;19.3;25.1;63;71;47.0;-9.4;34;45;43.0;-16.1;0;1;0
13113;11;11;7;1;2;-2;0;1;0;0;0;0;0;8;1;4;3;65;59;64;19;8078;373;707;94.1;2.7;3.6;33.0;25.4;135;88;60.5;1.1;93;68;57.8;-0.7;1;0;0
13120;221;221;3;0;0;-5;0;0;0;0;0;0;0;14;3;0;2;61;57;56;0;2708;131;28;82.3;1.3;8.0;21.3;33.2;34;52;39.5;-0.7;18;31;36.7;-4.3;0;0;0
13121;227;227;7;0;0;-2;10;0;0;0;0;2;2;14;3;7;7;68;54;78;11;5434;421;531;94.5;0.7;2.0;27.2;25.2;67;59;53.2;11.1;48;44;52.2;12.9;0;56;29
13122;26;26;7;1;1;-1;0;0;0;0;0;0;0;12;7;2;4;68;63;72;23;5895;497;488;95.9;1.2;1.8;32.4;23.2;96;71;57.5;10.0;64;44;59.3;11.1;0;4;4
13123;16;16;4;0;0;0;15;0;0;0;0;1;0;4;4;3;0;64;56;72;13;2481;512;113;104.3;2.9;1.5;31.9;30.5;33;38;46.5;1.8;26;26;50.0;5.7;0;3;2
13125;14;14;7;0;3;1;15;0;0;0;0;1;1;7;2;8;13;66;54;69;13;7912;408;1485;100.3;3.2;2.7;35.9;31.8;136;101;57.4;3.7;97;82;54.2;0.3;0;0;0
13131;10;10;4;0;0;-1;7;0;0;0;0;1;0;6;1;1;6;62;55;71;11;3723;1344;301;100.8;2.9;2.9;26.1;28.0;42;46;47.7;1.3;32;33;49.2;4.4;0;0;0
13243;9;9;7;0;0;-4;7;0;0;0;0;1;1;1;1;1;3;52;49;56;2;3604;0;128;88.4;1.0;5.0;22.0;31.0;40;54;42.6;4.2;27;40;40.3;1.6;0;49;20
13342;20;20;7;1;2;2;0;0;0;1;0;0;0;5;6;2;3;60;55;61;3;2224;9;399;104.5;4.9;3.2;25.9;22.7;32;26;55.2;1.9;21;17;55.3;2.7;0;0;0
13525;22;22;7;1;0;5;23;0;0;0;0;1;0;21;2;8;12;75;63;87;19;6980;2206;576;106.1;2.6;0.5;34.0;34.6;100;103;49.3;4.1;74;78;48.7;0.9;0;0;0
13527;26;26;7;0;2;3;2;0;0;0;0;0;0;11;1;0;20;68;52;79;2;7035;16;192;104.7;2.6;1.0;26.6;21.0;92;93;49.7;-1.1;60;54;52.6;1.6;0;0;0
13537;24;24;7;1;1;-1;12;0;0;0;1;2;1;6;3;13;15;70;62;80;15;7245;1989;638;96.2;2.5;3.0;27.8;23.4;100;87;53.5;5.8;67;54;55.4;5.4;0;0;0
13546;25;25;6;2;1;1;4;0;0;0;1;0;0;2;2;1;2;59;56;62;6;3341;93;165;99.3;2.2;2.2;26.9;24.8;45;49;47.9;-9.2;32;31;50.8;-8.3;1;19;12
13547;24;24;7;0;3;0;9;0;0;0;0;1;0;6;0;2;13;62;58;66;5;6825;661;185;100.8;2.6;2.6;21.6;23.2;86;72;54.4;6.7;57;47;54.8;4.1;0;0;0
13560;24;24;7;1;1;1;2;0;0;0;0;0;0;6;1;2;0;62;57;61;7;5240;79;0;103.1;2.1;1.4;25.4;27.5;65;64;50.4;0.8;44;43;50.6;-1.9;1;0;0
13561;21;21;7;2;2;10;2;1;0;0;0;0;0;10;6;4;7;66;58;76;13;6734;434;703;113.6;4.8;0.0;35.3;19.2;99;69;58.9;3.2;76;50;60.3;7.6;1;0;0
13567;14;14;7;1;2;0;8;0;0;0;0;0;0;13;13;3;12;72;51;83;14;5144;10;1323;99.1;2.1;2.1;30.8;27.3;70;65;51.9;-4.4;49;46;51.6;-3.1;0;1;0
13572;221;221;7;0;1;-2;6;0;1;0;0;0;0;12;2;6;22;68;52;78;7;7151;229;403;92.3;2.5;3.5;25.7;20.1;91;91;50.0;-7.7;61;49;55.5;0.5;0;0;0
13573;23;23;4;2;0;3;5;0;0;0;0;1;0;4;2;1;2;62;53;73;6;2047;76;110;117.6;5.3;0.0;29.9;21.1;27;24;52.9;7.2;17;12;58.6;11.6;0;29;16
13574;20;20;7;2;0;0;0;0;0;0;0;0;0;3;4;1;1;57;54;54;6;3270;13;112;103.4;3.3;3.3;18.7;23.1;43;36;54.4;1.1;21;24;46.7;-7.1;1;4;0
13578;26;26;7;1;1;0;2;0;0;1;1;0;0;6;7;5;4;65;51;73;13;4460;0;1371;93.9;0.0;1.6;21.8;26.6;50;63;44.2;-7.7;28;37;43.1;-10.3;0;25;11
13579;24;24;7;1;3;-4;0;1;2;0;0;0;0;10;4;4;4;68;63;70;9;4866;1804;0;88.6;1.5;3.7;28.1;22.2;75;62;54.7;6.8;50;34;59.5;10.1;0;4;3
13580;9;9;3;0;1;-1;2;0;0;0;0;0;0;2;0;1;4;62;51;72;2;2880;66;138;102.7;2.5;3.7;27.5;58.7;30;66;31.3;-0.5;27;56;32.5;-1.8;0;0;0
13583;15;15;4;2;0;-1;7;0;0;0;0;1;0;7;3;7;2;72;64;78;9;3403;1045;157;103.3;2.1;2.1;24.3;39.1;41;66;38.3;-3.0;27;46;37.0;-2.6;0;3;1
13587;216;216;7;0;2;0;9;0;0;0;0;1;0;4;6;1;4;61;55;68;8;5539;480;528;97.6;1.3;1.3;37.0;22.1;91;57;61.5;-1.9;61;39;61.0;-0.9;0;55;29
13588;16;16;6;3;2;3;2;0;1;0;0;0;0;9;6;6;4;72;56;82;16;4448;825;1078;111.7;4.0;1.6;23.5;29.1;55;63;46.6;6.7;38;44;46.3;5.9;0;21;10
13593;10;10;3;0;3;4;0;0;0;0;0;0;0;3;1;2;4;67;53;75;8;2982;115;189;116.2;6.0;1.2;30.2;31.4;45;39;53.6;2.1;29;27;51.8;-2.1;0;0;0
13594;23;23;7;2;5;1;2;0;1;0;0;0;0;9;1;4;11;66;62;66;12;6984;664;679;101.0;4.1;3.1;34.0;27.8;116;89;56.6;5.2;76;65;53.9;-1.9;0;0;0
13597;216;216;7;1;0;-2;9;0;0;0;0;1;0;7;2;3;16;64;53;73;9;7218;328;1330;91.6;2.0;3.0;40.4;22.4;134;79;62.9;0.1;89;53;62.7;1.6;0;0;0
