PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
1853;1995;11;0;7;3;6;14;-1;0;3;0;1;75;0;20;142;81;10;8;11;5;5446;2227;1673;2;0
1853;1996;11;0;7;4;6;18;3;1;1;0;0;76;0;21;31;17;13;8;3;5;7200;1499;960;2;1
1853;1997;11;0;7;2;6;11;-3;0;2;0;0;77;0;20;167;98;10;6;8;6;5656;2975;1447;1;0
1853;1998;11;0;7;4;1;17;0;1;0;0;0;70;0;21;148;82;7;9;11;3;6010;2281;1590;1;0
1854;1998;214;9999;4;0;4;0;3;0;1;0;0;69;0;2;0;0;5;2;4;7;4182;338;619;0;0
1854;1997;214;9999;3;0;1;0;-2;0;0;0;0;59;0;2;0;0;3;2;2;3;3373;86;286;0;0
1854;1996;214;9999;5;0;1;2;2;0;0;0;0;69;0;8;0;0;7;3;2;9;5533;662;282;0;0
1854;1993;214;9999;5;1;0;2;0;0;0;0;0;65;1;2;0;0;6;2;4;7;5419;17;302;0;0
1854;1994;214;9999;4;0;0;0;-1;0;0;0;0;65;0;2;0;0;5;1;2;11;4423;227;401;0;0
1854;1995;214;9999;4;0;2;2;3;0;0;0;0;64;0;4;0;0;5;1;2;3;4205;171;498;0;0
1855;1989;18;0;6;2;3;4;-3;0;1;0;0;72;0;21;0;0;14;1;5;10;6985;1353;407;0;0
1855;1990;18;0;7;1;4;0;5;0;0;0;0;67;0;15;0;0;18;3;3;7;8202;890;332;0;0
1855;1991;18;0;7;1;4;10;-1;1;2;0;0;66;0;18;0;0;14;6;9;12;7380;1934;1366;0;0
1855;1992;18;0;7;0;5;30;-1;0;1;0;0;64;0;20;0;0;10;6;4;6;6369;2255;1452;2;0
1855;1993;18;0;7;1;4;11;-2;1;2;0;0;67;1;22;0;0;8;3;3;25;8007;1678;1448;1;0
1855;1994;18;0;7;1;0;29;-3;0;0;0;0;62;0;12;0;0;14;2;3;12;5977;1160;1282;3;0
1855;1995;18;0;7;2;2;4;3;0;1;0;0;70;0;17;0;0;13;2;4;14;7246;1612;286;0;0
1855;1997;18;0;7;0;1;15;-3;0;0;0;0;61;0;12;0;0;9;2;6;2;6450;716;493;1;0
1855;1998;18;0;4;0;0;7;-4;0;0;0;0;56;0;3;0;0;4;1;2;5;3520;0;0;1;1
1856;1989;21;9999;4;7;7;4;-2;0;0;0;0;67;0;8;7;1;18;3;3;3;3511;41;456;0;0
1856;1991;16;9999;4;0;2;2;2;0;0;0;2;67;0;6;4;1;13;4;2;2;2670;338;523;0;0
1856;1992;16;9999;5;0;0;9;0;0;0;0;0;67;0;7;18;11;15;3;2;1;4510;618;775;1;0
1856;1993;16;9999;4;0;1;2;2;0;0;0;0;65;0;8;6;3;10;2;0;1;3738;200;198;0;0
1856;1994;221;0;7;1;2;19;-2;0;0;0;0;57;0;12;0;0;10;4;1;2;4625;136;126;1;0
1856;1995;221;0;7;2;9;4;7;0;3;0;1;72;0;16;34;12;17;8;2;4;5662;1616;1223;0;0
1856;1996;221;0;7;0;5;6;-10;0;4;0;0;57;0;3;10;4;20;7;1;7;5820;1765;197;0;0
1856;1997;221;0;7;3;2;19;5;0;0;0;0;61;0;8;73;28;5;5;7;5;5274;196;292;3;0
1856;1998;221;0;6;1;0;11;-3;0;0;0;0;60;0;9;1;1;6;3;6;4;4524;40;79;1;0
1858;1990;17;9999;5;0;0;0;1;0;0;0;0;61;0;3;2;1;10;5;3;0;3427;39;286;0;0
1858;1991;17;9999;5;1;0;21;-3;0;0;0;0;58;0;5;0;0;11;3;0;1;3745;1;197;1;0
1859;1990;16;9999;4;1;3;2;4;0;1;0;0;69;0;6;7;3;6;2;3;1;3192;363;200;0;0
1859;1990;16;0;7;1;1;4;0;0;0;0;0;59;0;10;0;0;2;2;0;0;3194;102;0;0;0
1859;1991;16;9999;4;1;0;0;1;0;0;1;0;65;1;6;6;2;13;6;0;3;3720;77;315;0;0
1859;1991;16;0;7;1;5;0;1;0;1;0;1;61;0;13;2;1;11;6;3;0;3580;35;238;0;0
1859;1992;16;0;7;0;4;0;3;0;0;0;0;64;0;5;0;0;10;5;3;3;4806;30;180;0;0
1859;1993;16;0;7;1;3;4;1;0;0;0;0;67;0;9;1;1;7;4;3;4;4657;79;183;0;0
1859;1994;21;0;7;1;0;15;-2;0;0;0;0;63;0;9;3;1;8;3;3;1;3142;275;271;1;1
1859;1995;21;0;7;4;5;12;5;0;0;0;0;72;1;23;0;0;18;8;3;4;5468;1088;52;2;0
1859;1997;20;0;7;2;1;5;2;0;0;0;0;62;1;13;0;0;9;10;3;3;5183;0;559;1;0
1859;1998;21;0;6;2;2;2;1;1;0;0;0;61;1;10;0;0;13;3;2;1;5200;276;205;0;0
