Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
1547;1;982;12412;12025;1693;229;ES;3
1547;2;455;1736;16568;13507;5;ES;2
1549;1;200;1326;;;216;ES;3
1549;1;694;12397;13587;375;216;ES;1
1549;3;132;1260;13103;12027;216;ES;3
1549;3;875;12027;1260;1565;216;ES;2
1551;1;299;14141;12459;1042;217;PP;4
1551;1;709;378;13007;13033;24;ES;4
1551;1;980;1711;12537;;24;ES;2
1551;1;1109;15485;14033;13537;24;PP;3
1551;2;128;11984;12459;12996;217;ES;3
1551;2;1044;11984;12996;1687;217;ES;3
1551;OT1;33;13007;14511;74;24;PP;2
