PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
461;1943;5;9999;5;0;0;0;-1;0;0;0;0;63;0;8;4;1;10;2;2;0;4047;23;92;0;0
498;1943;9;9999;5;1;1;0;-1;0;0;0;0;64;0;21;6;2;4;4;4;0;5005;344;120;0;0
498;1944;9;9999;5;0;3;0;-4;0;1;0;0;70;0;22;9;5;10;2;4;0;5367;699;133;0;0
498;1945;9;9999;5;0;2;0;0;0;0;0;0;62;0;9;12;7;8;4;3;0;3463;0;871;0;0
498;1947;9;0;7;2;2;2;-3;0;0;0;0;58;0;10;71;32;8;6;5;5;6945;269;509;0;0
498;1948;9;0;7;2;7;0;7;0;0;0;0;70;0;24;88;44;11;8;7;2;8344;728;352;0;0
498;1949;9;0;7;5;5;4;2;0;1;0;0;70;1;21;15;6;12;4;5;0;7027;1630;210;0;0
498;1950;9;0;7;5;7;2;9;1;0;0;0;72;1;20;20;9;11;7;2;6;7059;1985;43;0;0
498;1951;9;0;7;1;0;2;-8;0;0;0;0;64;0;29;15;8;13;4;5;3;6498;395;72;0;0
498;1952;9;0;5;0;2;2;0;0;0;0;0;65;0;6;3;2;11;4;2;1;4440;516;51;0;0
498;1953;9;0;3;0;0;0;-1;0;0;0;0;58;0;4;10;5;2;4;3;1;2902;83;175;0;0
498;1954;9;0;2;0;1;0;-1;0;0;0;0;48;0;2;4;0;2;2;0;0;1936;24;78;0;0
534;1943;0;9999;5;0;2;0;3;0;0;0;0;63;0;7;48;21;1;2;3;0;4572;562;0;0;0
594;1943;10;9999;5;0;1;6;-3;0;0;0;0;58;0;9;0;0;3;2;1;1;3482;0;105;0;0
594;1943;10;0;2;0;1;0;-6;0;0;0;0;50;0;4;0;0;0;1;0;0;1989;71;0;0;0
594;1944;10;9999;5;1;1;2;-6;1;0;0;0;60;0;9;0;0;5;3;1;4;4309;102;50;0;0
594;1945;10;9999;5;1;0;2;1;0;0;0;0;60;0;4;1;1;1;4;2;1;3685;0;74;0;0
594;1946;10;9999;5;0;3;0;0;0;0;0;0;58;0;5;1;1;4;1;0;1;2589;0;217;0;0
594;1947;10;9999;5;1;1;0;1;1;1;0;0;68;1;8;5;3;5;1;0;1;4264;1291;79;0;0
594;1948;10;9999;5;2;0;0;2;0;0;0;0;67;1;9;1;0;13;3;2;0;5128;107;174;0;0
1253;1943;10;9999;2;0;0;0;-1;0;0;0;0;52;0;4;0;0;1;0;0;2;1904;0;33;0;0
1481;1944;5;9999;5;0;1;6;2;0;0;0;0;69;0;6;0;0;7;2;6;8;5868;254;376;0;0
1481;1943;10;9999;5;0;2;2;0;0;0;0;0;66;0;18;0;0;8;1;3;3;5904;374;139;0;0
1491;1943;10;9999;5;2;0;0;-3;0;0;0;0;59;1;15;0;0;5;2;2;2;5255;63;150;0;0
1588;1943;9;9999;5;0;2;2;0;0;1;0;0;65;0;8;0;0;5;2;4;10;6275;529;248;0;0
1588;1944;9;9999;5;0;2;0;-1;0;0;0;0;64;0;20;0;0;1;3;6;7;5614;1035;240;0;0
1588;1946;0;9999;5;0;3;0;0;0;1;0;0;60;0;7;0;0;8;1;1;3;5771;253;158;0;0
1588;1946;0;0;6;0;1;4;-4;0;1;0;0;56;0;7;0;0;6;3;3;4;5824;156;257;0;0
1590;1943;5;9999;5;1;3;2;-2;0;1;0;0;67;0;17;0;0;11;3;6;5;5718;859;45;0;0
2719;1946;5;9999;5;3;2;2;-3;1;1;0;0;65;1;10;43;22;3;4;2;2;4666;737;17;0;0
2719;1947;5;9999;5;0;0;4;-2;0;0;0;0;59;0;2;5;3;9;2;0;2;4116;230;83;0;0
2719;1947;5;0;7;1;1;6;-5;0;0;0;0;55;0;7;76;35;5;7;2;0;6100;13;104;0;0
2719;1949;5;0;7;1;3;2;3;0;1;0;1;67;0;13;84;46;7;4;7;3;7088;438;191;0;0
2719;1950;5;0;7;0;3;0;0;0;0;0;0;65;0;4;88;42;9;3;2;5;7241;284;59;0;0
2719;1951;5;0;7;0;3;11;-2;0;0;0;0;67;0;10;81;47;5;5;5;4;7383;315;168;1;1
2719;1952;5;0;7;2;3;18;3;0;0;0;0;68;0;10;94;59;9;5;7;2;7470;218;0;2;1
2719;1953;5;0;4;0;2;0;-10;0;1;0;0;56;0;3;56;30;1;5;2;6;4586;398;103;0;0
2719;1955;5;0;7;0;1;4;-4;0;0;0;0;65;0;12;5;4;13;3;0;4;6509;72;0;0;0
2719;1956;5;0;7;1;1;19;2;0;0;0;0;66;0;13;18;6;9;5;2;4;5962;0;583;1;0
2719;1957;5;0;7;0;4;4;2;0;0;0;0;65;0;8;13;7;12;3;1;3;6019;1;327;0;0
2719;1958;5;0;7;1;1;2;0;0;1;1;0;58;0;15;10;6;6;4;0;0;4025;93;13;0;0
2719;1959;5;0;7;7;2;6;8;0;0;1;0;69;0;21;86;47;5;1;7;4;6698;23;167;0;0
2833;1946;0;9999;5;1;0;4;-1;0;0;0;0;60;0;9;0;0;12;1;1;8;5297;7;438;0;0
2833;1946;0;0;4;0;1;4;-5;0;0;0;0;51;0;9;0;0;6;2;1;4;4245;214;276;0;0
2833;1947;0;9999;5;0;0;5;0;0;0;0;0;62;0;0;0;0;11;0;1;3;4763;255;182;1;0
2833;1947;0;0;7;1;4;15;4;0;0;0;0;64;0;18;0;0;6;0;6;14;6441;181;409;1;0
2833;1948;9;0;7;0;2;6;4;0;0;0;0;66;0;13;0;0;13;4;13;12;6668;254;390;0;0
2833;1949;9;0;7;0;4;6;-6;0;1;0;0;65;0;20;0;0;25;1;11;10;7072;1610;1165;0;0
2833;1950;9;0;7;0;1;20;7;0;0;0;0;63;0;11;0;0;14;3;8;9;6878;416;175;2;0
2833;1951;9;0;7;1;1;17;1;0;0;0;0;60;0;19;0;0;12;0;8;6;7758;136;365;3;0
2833;1952;9;0;7;1;2;4;3;0;0;0;0;61;0;16;0;0;9;1;4;12;6995;350;333;0;0
2833;1953;9;0;7;1;3;8;-7;0;1;0;0;58;0;9;0;0;16;2;4;12;6802;248;254;0;0
