PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
5078;10;10;6;1;2;2;2;0;0;0;0;0;0;7;1;5;3;70;63;68;9;6667;720;0;104.6;3.8;2.7;27.5;29.7;103;112;47.9;-5.1;57;74;43.5;-7.2;0;67;35
5244;9;9;4;0;2;-10;2;0;0;0;0;0;0;3;0;1;8;41;52;41;0;4502;0;342;77.9;1.6;9.6;18.4;31.2;38;71;34.9;-6.8;27;46;37.0;-4.4;0;0;0
5246;3;3;6;1;4;0;4;1;0;0;0;0;0;5;5;2;3;66;63;65;25;6173;675;28;98.3;2.9;2.9;40.2;32.7;115;102;53.0;6.5;80;64;55.6;6.1;0;1;1
5417;3;3;6;4;1;1;0;0;0;0;0;0;0;9;6;4;10;71;65;75;16;5603;69;541;105.4;3.2;2.6;23.1;30.2;72;107;40.2;-11.6;47;51;48.0;-4.8;1;2;1
4747;10;10;6;0;0;0;2;0;0;0;0;0;0;2;5;3;1;59;50;66;8;2624;0;491;100.0;0.0;0.0;26.1;30.2;46;42;52.3;1.0;24;27;47.1;-1.6;0;10;5
4065;120;120;5;1;1;-1;0;0;0;0;0;0;0;8;7;1;4;58;53;61;10;5188;79;291;101.6;4.2;4.9;18.7;23.6;33;48;40.7;-3.1;29;37;43.9;0.7;0;4;2
4365;3;3;6;3;2;0;2;0;0;0;0;0;0;5;5;5;0;65;60;67;20;6771;649;76;99.1;2.7;2.7;39.9;35.1;118;121;49.4;1.2;85;77;52.5;1.5;0;75;34
4493;123;123;7;1;1;2;2;0;0;0;0;0;0;1;4;2;5;59;54;63;10;3833;368;312;102.2;5.6;3.8;31.0;23.5;58;41;58.6;14.3;42;29;59.2;17.0;0;1;1
4066;122;122;5;1;2;2;6;1;0;0;0;0;0;4;1;1;4;62;60;64;4;4674;109;0;103.1;3.9;2.3;24.6;18.5;44;38;53.7;-5.0;36;29;55.4;-1.8;0;0;0
4366;123;123;7;0;4;-3;4;0;0;0;0;0;0;6;3;6;7;62;58;64;5;7527;399;136;98.9;2.4;3.8;22.5;32.5;88;104;45.8;-0.7;57;81;41.3;-4.6;0;0;0
5080;120;120;5;1;2;-3;2;0;0;0;0;0;0;14;6;7;2;64;57;71;5;5570;65;516;104.1;3.2;5.2;12.3;23.3;28;53;34.6;-12.1;22;38;36.7;-9.9;0;4;3
4367;10;10;6;0;3;3;0;0;0;0;0;0;0;18;4;5;10;69;62;73;13;6984;0;370;104.9;3.6;2.1;29.4;27.8;112;104;51.9;0.7;65;68;48.9;0.7;0;0;0
4158;10;10;6;0;5;-3;4;0;1;0;0;0;0;5;3;9;16;68;61;77;14;7465;685;194;94.6;1.9;3.4;28.9;28.0;135;109;55.3;6.3;73;69;51.4;4.6;0;0;0
4751;120;120;5;2;3;-2;0;0;0;0;0;0;0;3;7;3;2;61;55;69;9;5611;742;44;97.3;3.8;4.5;18.0;18.6;38;47;44.7;2.7;31;32;49.2;8.6;0;68;43
4071;121;121;7;0;5;2;6;0;0;0;0;0;0;12;6;3;9;59;53;66;8;9115;0;830;101.4;3.2;2.4;32.0;28.0;131;110;54.4;1.1;97;78;55.4;-0.3;0;0;0
4617;121;121;7;3;5;0;2;0;1;0;0;0;0;7;6;5;6;61;60;62;10;7437;158;1193;97.3;3.9;3.9;29.0;24.2;97;81;54.5;1.2;70;55;56.0;0.6;0;109;53
4754;120;120;5;0;3;-5;6;0;0;0;0;0;0;7;1;6;3;64;59;55;6;5773;664;300;87.6;2.5;5.0;17.5;18.7;46;47;49.5;10.2;33;33;50.0;10.0;0;0;0
4618;120;120;5;0;0;-13;0;0;0;0;0;0;0;8;4;5;0;57;52;57;8;4656;662;36;53.8;0.0;9.3;17.0;20.1;44;42;51.2;12.3;27;28;49.1;7.9;0;0;0
4756;0;0;4;0;5;5;0;0;0;0;0;0;0;4;2;0;4;62;55;71;8;4410;400;403;108.3;4.9;0.8;36.7;16.3;73;36;67.0;9.7;52;24;68.4;13.2;0;0;0
3967;123;123;7;3;4;0;11;0;0;0;0;1;0;11;6;11;8;76;71;75;17;7828;1003;319;101.6;4.1;4.1;25.8;28.5;95;105;47.5;1.8;69;77;47.3;4.4;1;15;10
4494;120;120;5;1;2;-6;4;0;0;0;0;0;0;9;4;2;1;64;60;59;10;5472;713;225;91.5;3.3;6.6;18.4;25.0;36;53;40.4;-3.7;32;41;43.8;0.6;0;4;3
5425;121;121;7;2;2;-5;6;0;1;0;0;0;0;7;6;6;7;63;58;63;21;8035;639;50;93.5;2.2;4.5;26.0;29.6;92;108;46.0;-11.5;68;75;47.6;-12.1;0;99;42
4072;3;3;6;1;1;-2;0;0;0;0;0;0;0;0;1;0;4;56;53;52;4;2545;35;311;100.2;4.2;7.1;26.9;45.3;40;50;44.4;-4.9;25;35;41.7;-11.6;0;36;14
4619;9;9;4;0;1;-2;2;0;0;0;0;0;0;2;1;1;15;58;51;64;0;4227;0;40;95.0;2.6;4.3;16.2;20.4;34;48;41.5;3.0;21;26;44.7;6.4;0;0;0
4497;123;123;7;0;4;4;0;0;0;0;0;0;0;14;3;4;21;68;55;73;7;8406;15;620;108.9;5.1;3.4;25.7;30.8;100;119;45.7;-1.0;73;82;47.1;4.2;0;0;0
4160;0;0;4;0;2;9;2;0;0;0;0;0;0;2;1;3;5;63;58;65;7;4857;0;58;123.7;8.2;1.5;26.7;21.5;71;50;58.7;-3.4;42;32;56.8;-5.4;0;0;0
4759;120;120;5;0;3;-3;2;0;0;0;0;0;0;6;1;6;7;52;52;54;3;5768;0;629;87.2;4.4;6.2;22.5;19.3;54;46;54.0;18.0;42;32;56.8;21.7;0;0;0
4502;121;121;7;0;2;-9;4;0;0;0;0;0;0;4;1;8;17;52;52;56;8;8300;167;999;84.4;3.0;6.9;27.3;26.0;112;108;50.9;-4.4;82;73;52.9;-4.2;0;0;0
3328;0;0;4;2;1;3;0;0;0;0;0;0;0;5;5;1;2;66;60;72;7;3642;151;497;111.1;3.0;0.0;26.7;15.8;44;22;66.7;7.6;31;17;64.6;5.8;0;33;19
5086;122;122;5;1;2;8;4;0;0;0;0;0;0;5;2;1;2;56;53;62;4;5299;204;399;118.1;7.5;2.0;24.5;16.3;58;33;63.7;10.2;38;26;59.4;4.3;1;0;0
4957;10;10;6;0;3;-2;2;0;0;0;0;0;0;12;1;3;14;65;58;72;8;6729;17;233;96.1;2.7;3.7;28.9;28.4;97;100;49.2;-3.0;60;68;46.9;-2.2;0;0;0
3885;10;10;6;3;2;-1;2;0;0;0;0;0;0;4;4;2;3;68;63;66;17;6651;705;49;99.0;3.2;3.8;29.8;31.9;117;104;52.9;2.4;69;69;50.0;2.4;0;89;43
4376;9;9;1;0;0;-1;0;0;0;0;0;0;0;1;0;0;2;63;63;66;2;1199;186;0;91.7;0.0;3.0;21.0;36.0;14;16;46.7;10.8;9;13;40.9;2.2;0;0;0
4377;3;3;6;0;2;4;0;0;0;0;0;0;0;8;0;3;18;65;53;73;1;6618;0;170;108.1;4.4;2.2;28.3;29.9;93;115;44.7;-5.7;64;65;49.6;-2.9;0;0;0
5443;0;0;4;1;0;-1;0;0;0;0;0;0;0;3;1;2;2;61;55;62;5;1692;146;98;91.1;2.1;4.3;19.1;21.3;23;24;48.9;-13.9;10;15;40.0;-23.1;0;0;0
4380;0;0;4;0;1;5;5;0;0;0;0;1;0;3;1;3;4;66;60;75;4;4869;122;365;112.5;3.7;0.0;29.6;15.5;72;42;63.2;3.9;46;27;63.0;4.4;0;0;0
5094;9;9;4;1;0;-8;0;0;0;0;0;0;0;3;5;4;2;63;58;54;9;4645;99;0;83.7;0.8;7.0;18.6;34.1;39;71;35.5;-6.0;28;52;35.0;-8.0;0;3;1
3450;3;3;6;0;3;3;2;0;0;0;0;0;0;5;3;7;5;67;61;74;16;7203;659;189;104.2;3.5;2.0;34.5;33.5;128;116;52.5;6.1;83;75;52.5;1.5;0;0;0
4381;10;10;6;3;3;-4;2;0;0;0;0;0;0;7;5;3;4;70;69;55;14;6289;89;108;93.3;3.4;5.7;32.6;33.2;110;107;50.7;-1.0;64;80;44.4;-6.1;0;8;4
3688;122;122;5;0;3;11;2;0;1;0;0;0;0;1;1;1;1;56;54;56;3;5653;355;280;130.1;7.6;1.3;20.4;17.2;51;37;58.0;1.3;34;29;54.0;-3.8;0;0;0
3455;10;10;2;0;0;-1;2;0;0;0;0;0;0;7;4;0;3;62;55;74;2;2377;198;0;97.7;1.5;3.0;19.7;30.3;25;46;35.2;-23.0;16;27;37.2;-25.3;0;0;0
3693;9;9;4;0;1;-3;0;0;0;0;0;0;0;4;1;2;0;59;58;51;2;2766;0;0;101.3;3.9;7.8;19.5;41.6;28;51;35.4;-5.2;19;36;34.5;-7.2;0;0;0
3337;0;0;4;1;2;2;0;0;0;0;0;0;0;7;0;3;3;65;64;66;6;4310;0;200;104.5;5.0;3.3;26.7;23.4;46;45;50.5;-14.4;35;33;51.5;-13.2;0;0;0
3460;121;121;7;5;7;7;0;0;0;0;0;0;0;7;2;3;3;71;66;59;23;7507;150;0;107.0;6.2;2.9;33.6;24.9;114;93;55.1;2.1;85;62;57.8;3.4;0;1;0
3695;9;9;4;0;1;-5;0;0;0;0;0;0;0;9;2;2;2;75;69;66;8;4689;581;399;80.8;0.8;4.6;20.0;20.0;50;54;48.1;13.3;29;30;49.2;13.2;0;6;4
5097;122;122;5;1;1;2;0;0;0;0;0;0;0;3;2;0;0;64;59;60;4;1769;0;80;118.2;4.1;0.0;22.4;10.2;23;9;71.9;16.9;12;6;66.7;11.2;0;5;0
5673;120;120;5;0;1;-9;4;0;0;0;0;0;0;10;2;2;10;50;52;54;1;5331;0;529;74.4;0.7;6.8;8.8;20.3;27;51;34.6;-11.8;17;32;34.7;-11.8;0;0;0
5260;9;9;4;0;0;-5;0;0;0;0;0;0;0;6;3;3;1;59;54;63;3;4604;82;80;88.6;0.8;4.7;18.0;29.7;39;61;39.0;-0.4;27;43;38.6;-1.9;0;0;0
