Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0;SQ1;SQ2;SQ3;SQ4
10216;5428;118;66.126;62.51;69.938;0;0;0;1;0;1;0;0;0;0;18;1138;135;114;889;1;2;33.3;6;5;1;1;1;7;0;0;17;9;3;1;6;4;3;0;3;3;10;22;15;19;1;0;1;0;0
10216;5872;118;63.6864;57.855;66.55;0;0;1;0;0;0;0;1;0;0;13;665;83;0;581;5;5;50.0;3;5;3;0;4;0;1;0;20;9;1;2;3;11;2;0;6;3;2;22;15;19;0;0;0;0;0
10216;4502;121;49.0833;53.447;49.8;0;0;-1;1;0;1;4;1;0;0;22;1574;190;119;1265;0;0;0;6;9;2;1;6;4;0;1;8;14;0;3;5;3;0;2;6;8;12;19;15;22;1;1;0;0;0
10216;6137;118;57.3306;50;62.194;0;0;0;0;0;1;0;1;0;0;9;352;0;49;302;0;2;0.0;1;1;0;1;0;1;0;0;22;13;4;1;7;10;3;0;2;0;1;22;15;19;1;0;0;0;0
10216;5684;118;85.4624;79.99;88.814;1;2;3;3;0;0;0;4;0;2;21;1250;124;69;1055;5;7;41.7;10;4;0;0;2;5;3;0;13;10;4;2;5;6;0;0;6;6;8;22;15;19;0;0;0;1;2
10216;5477;118;68.5513;62.32;75.262;0;0;0;2;0;0;0;0;1;1;23;1275;195;84;995;1;4;20.0;9;4;0;0;1;4;0;0;14;10;4;2;6;7;3;0;8;6;5;22;15;19;0;1;0;0;1
10216;5917;121;57.5771;54.611;49.2;0;0;-1;1;0;2;0;0;0;0;17;1004;25;151;827;0;0;0;5;9;0;0;1;3;0;1;9;14;2;4;10;4;0;2;3;3;5;19;15;22;2;0;0;1;0
10216;6153;118;74.7502;59.565;72.6;0;0;0;0;2;0;2;6;0;0;12;683;0;4;678;0;0;0;2;4;3;0;5;0;0;0;21;10;1;2;2;11;3;0;5;2;3;22;15;19;0;2;0;0;0
10216;5699;121;58.9757;46.2;67.788;0;0;-1;1;0;2;4;1;0;1;21;1089;67;93;928;0;0;0;3;12;2;0;3;4;0;1;11;11;0;4;8;3;0;2;5;3;6;19;15;22;2;0;0;0;1
10216;6156;121;54.8482;50;62.315;0;0;-1;0;0;0;0;0;1;1;14;924;99;0;825;0;0;0;3;7;0;1;2;1;0;1;11;16;2;3;9;6;0;2;3;3;4;19;15;22;0;0;0;0;0
