PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
4329;26;26;26;11;11;-15;10;4;5;0;0;0;0;47;42;21;12;71;67;68;76;25137;6773;1656;96.1;2.6;4.3;26.4;31.4;327;321;50.5;1.3;217;246;46.9;-1.5;1;69;24
4331;214;24;23;10;9;-4;6;3;1;0;0;0;0;17;6;5;20;63;63;58;59;18168;4321;497;98.5;4.4;4.8;29.1;28.9;283;294;49.0;-0.7;213;217;49.5;-0.7;1;18;5
4332;26;26;26;3;14;10;35;1;0;0;0;3;1;59;6;15;51;65;55;73;28;29930;1993;2602;104.7;3.6;2.4;26.6;27.2;368;400;47.9;-2.7;260;275;48.6;1.2;0;0;0
4333;280;280;23;5;7;-9;18;0;0;0;0;2;0;14;12;18;17;63;58;68;25;18069;414;3719;96.3;3.2;5.0;27.7;32.7;258;275;48.4;-3.8;164;194;45.8;-5.1;0;274;147
4334;26;26;26;7;5;12;30;0;0;0;0;2;1;35;12;7;5;66;62;65;43;17291;0;390;108.9;3.7;1.2;27.1;25.4;216;204;51.4;2.3;152;145;51.2;4.2;1;2;1
4335;23;23;26;6;10;8;10;0;1;0;0;0;0;23;15;13;8;63;57;64;43;18684;1230;34;105.1;4.6;3.1;28.3;27.6;237;241;49.6;-3.3;167;162;50.8;-4.7;0;5;2
4337;5;5;26;0;4;-26;65;0;2;0;0;7;5;53;13;9;56;57;52;62;23;28047;778;2110;91.1;1.9;5.3;26.1;32.2;344;447;43.5;-5.0;239;300;44.3;-2.7;0;0;0
4338;19;19;26;7;4;2;0;1;0;0;0;0;0;21;8;5;3;59;54;56;28;9601;198;499;100.7;5.6;4.5;34.9;29.2;160;127;55.7;-2.2;106;94;53.0;-5.6;3;4;3
4339;19;19;26;2;14;12;22;0;3;0;0;2;0;23;3;14;30;61;61;59;33;30279;1258;1926;97.7;5.0;3.8;37.2;24.1;501;335;59.9;3.5;365;234;60.9;4.8;0;1;0
4340;21;21;3;0;0;-3;2;0;0;0;0;0;0;4;1;1;4;52;52;58;1;2679;174;218;81.0;2.7;8.1;28.2;28.2;35;37;48.6;3.7;25;23;52.1;7.3;0;0;0
4341;19;19;26;8;15;11;12;0;0;0;0;2;1;33;18;7;5;66;66;59;43;18191;0;0;104.0;5.9;3.8;36.8;31.1;318;269;54.2;-4.6;215;188;53.3;-6.1;0;0;0
4343;10;10;27;15;16;12;12;6;4;0;0;0;0;42;28;17;13;75;74;70;76;22114;5295;7;104.5;4.9;2.8;31.9;25.7;364;288;55.8;1.9;227;191;54.3;-0.2;4;0;0
4344;226;0;29;1;2;-20;61;0;0;1;1;9;3;56;13;8;55;67;50;69;32;32282;818;5816;97.1;2.1;4.5;23.6;37.6;400;574;41.1;5.2;287;450;38.9;4.2;0;0;0
4345;223;9;25;3;8;-2;13;0;0;0;0;1;0;13;9;13;20;58;57;57;35;19214;453;1157;98.8;3.0;3.4;29.4;29.6;268;297;47.4;0.3;208;218;48.8;0.9;0;7;2
4348;237;8;22;2;8;2;6;0;0;0;1;0;0;12;6;4;10;54;52;54;27;21196;338;1740;96.7;3.4;3.2;32.8;23.6;348;258;57.4;0.5;251;196;56.2;-0.7;0;0;0
4350;226;0;12;0;3;-14;12;0;2;0;0;0;0;5;2;2;4;56;53;60;10;6897;2960;257;83.3;0.0;7.3;13.6;43.8;63;141;30.9;-12.1;41;107;27.7;-14.0;0;48;24
4351;16;16;27;1;6;-21;32;1;0;0;0;2;1;33;12;22;91;66;51;76;25;29070;2502;2240;96.1;1.7;4.1;21.4;34.1;283;466;37.8;-1.1;199;328;37.8;-0.6;0;0;0
4352;223;9;22;1;5;-4;18;0;3;0;0;0;0;18;16;7;32;61;61;59;43;20595;6272;1780;100.3;2.8;3.3;28.5;35.0;287;354;44.8;-3.9;218;264;45.2;-3.8;0;0;0
4353;279;279;2;0;2;2;0;0;0;0;0;0;0;5;2;2;1;68;60;77;3;1730;198;213;107.6;6.2;2.1;37.5;22.9;32;14;69.6;14.7;24;11;68.6;16.6;0;0;0
4356;25;25;27;3;12;-2;39;1;3;0;0;1;1;34;10;18;29;64;60;65;29;28130;1134;1673;100.8;3.2;3.5;25.1;28.8;349;379;47.9;1.9;229;264;46.5;-0.7;1;0;0
4358;224;22;25;5;7;-2;17;1;2;0;0;1;0;37;8;7;18;59;63;54;56;19021;1717;4269;100.1;3.4;3.8;27.4;30.9;253;304;45.4;-3.0;199;226;46.8;-2.1;1;116;62
