PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2771;1986;283;12;13;6;10;5;7;3;2;0;0;68;2;39;211;94;9;6;2;11;12975;1571;37;1;0
2771;1980;238;10;8;7;0;8;-6;3;0;0;0;62;1;19;10;6;16;6;1;6;8937;1295;296;0;0
2771;1981;238;10;4;2;1;14;-5;0;0;0;0;73;0;17;113;42;12;4;3;3;5980;824;427;2;0
2771;1983;254;10;1;0;0;0;-3;0;0;0;0;42;0;0;8;2;1;0;0;0;956;0;0;0;0
2772;1985;292;12;4;1;0;10;1;0;0;0;0;70;1;6;3;1;6;2;4;1;3312;171;124;2;0
2772;1984;216;9;3;0;0;5;-1;0;0;0;0;51;0;0;2;1;3;1;0;4;2339;0;11;1;0
2772;1982;216;9;3;1;1;5;-2;0;0;0;0;48;0;5;1;1;4;0;0;4;2397;0;21;1;0
2774;1986;296;12;6;1;1;4;2;0;0;0;0;62;0;8;0;0;5;4;1;8;5931;0;601;0;0
2774;1985;296;12;4;0;1;0;-1;0;0;0;0;60;0;6;0;0;3;2;0;8;3995;26;570;0;0
2774;1984;296;12;4;0;1;0;-5;0;0;0;0;58;0;5;0;0;1;4;1;8;4462;0;539;0;0
2774;1983;223;9;5;2;0;5;0;0;0;0;0;62;1;10;0;0;5;1;1;6;5110;165;382;1;0
2774;1980;237;9;5;0;2;4;1;0;2;0;0;63;0;8;0;0;6;2;4;5;5225;431;164;0;0
2775;1979;8;0;14;4;4;2;1;0;0;0;0;64;0;23;38;16;16;9;3;2;9961;0;700;0;0
2775;1980;8;0;10;2;5;6;3;0;0;0;0;59;0;19;1;0;7;8;4;8;8396;0;529;0;0
2775;1981;8;0;1;0;0;0;0;0;0;0;0;65;0;0;0;0;1;0;0;3;857;0;0;0;0
2775;1982;8;0;4;2;2;0;-4;0;0;0;0;57;0;6;0;0;7;3;3;1;3593;0;3;0;0
2775;1983;8;0;4;0;3;0;-1;0;0;0;0;47;0;5;0;0;2;6;0;2;3468;0;178;0;0
2775;1984;8;0;4;0;0;0;-6;0;0;0;0;52;0;4;0;0;3;3;0;1;3787;0;51;0;0
2777;1986;214;9;6;2;1;2;0;0;0;0;0;57;0;6;13;3;4;5;2;6;4907;465;354;0;0
2777;1983;236;9;4;1;0;0;0;0;0;0;0;58;0;8;3;2;0;1;0;0;2521;355;0;0;0
2777;1984;233;9;8;3;1;2;2;0;0;0;0;64;1;20;11;4;4;0;1;6;6968;269;204;0;0
2777;1985;224;9;3;1;1;0;-1;0;0;0;0;64;0;6;4;1;3;0;0;1;2952;347;327;0;0
2779;1986;291;12;16;2;7;4;-2;0;0;0;0;62;0;29;0;0;7;12;7;19;15129;281;761;0;0
