PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
483;0;0;5;2;2;-1;18;0;0;0;0;0;0;7;1;0;8;62;63;58;9;4804;464;238;100.2;4.5;5.2;32.2;38.2;75;91;45.2;6.1;54;65;45.4;11.8;0;103;51
494;288;288;3;1;0;-1;0;0;0;0;0;0;0;1;0;0;0;56;59;52;2;1505;193;185;103.0;2.4;4.8;19.1;50.2;19;31;38.0;-7.1;13;27;32.5;-9.2;0;15;8
495;223;9;3;0;1;0;9;0;0;0;0;1;1;14;0;0;0;53;56;48;5;2855;0;0;101.1;1.3;1.3;24.0;30.3;35;51;40.7;4.2;25;38;39.7;5.7;0;0;0
499;236;25;10;2;5;0;0;0;0;0;0;0;0;12;1;4;4;70;70;63;32;9498;249;941;94.4;2.7;2.7;36.0;20.5;183;106;63.3;4.2;132;71;65.0;6.1;0;8;3
501;282;282;9;1;4;-3;0;1;2;0;0;0;0;10;0;1;0;56;57;51;11;3939;1594;7;88.5;3.7;6.4;37.5;30.2;62;68;47.7;-5.6;52;50;51.0;-2.0;0;54;33
505;3;3;9;0;2;6;2;0;0;0;0;0;0;18;2;5;5;68;51;71;11;9916;0;379;100.1;4.4;2.2;34.5;17.4;187;92;67.0;-7.7;134;69;66.0;-7.5;0;0;0
506;22;22;4;0;1;-2;0;0;0;0;1;0;0;1;1;0;1;52;54;48;2;2835;216;136;88.9;0.0;3.8;11.4;34.3;22;59;27.2;-21.9;17;43;28.3;-19.1;0;7;2
507;19;19;9;1;1;0;0;0;0;0;0;0;0;3;3;5;9;65;61;66;12;7106;6;910;101.0;1.5;1.5;27.9;33.9;100;120;45.5;-6.2;74;87;46.0;-7.3;0;17;5
508;9;9;5;0;2;-5;2;0;0;0;0;0;0;11;1;1;10;54;53;54;8;5620;1014;376;99.6;1.9;3.8;26.9;51.2;73;135;35.1;1.2;57;103;35.6;0.3;0;0;0
509;300;300;5;2;1;-3;5;0;0;0;0;1;0;14;1;1;6;59;65;53;9;5312;578;362;99.2;2.0;4.1;21.0;38.6;55;85;39.3;3.1;35;67;34.3;-1.4;0;1;1
512;302;302;9;0;0;-9;4;0;0;0;0;0;0;19;4;1;9;55;49;55;9;9400;32;709;96.4;1.5;5.0;16.5;38.7;90;173;34.2;-9.1;64;133;32.5;-12.8;0;0;0
515;283;283;2;0;0;-3;0;0;0;0;0;0;0;0;0;0;0;50;53;40;3;1227;0;0;81.3;0.0;8.8;35.2;46.9;18;29;38.3;-19.6;15;21;41.7;-22.4;0;3;0
516;282;282;10;0;5;2;4;0;1;0;0;0;0;5;1;11;11;68;69;61;25;11621;1631;470;100.2;3.1;2.8;34.1;31.3;193;172;52.9;-0.7;145;134;52.0;-1.8;0;0;0
518;291;291;8;2;2;3;0;0;0;0;0;0;0;10;5;6;17;73;60;88;21;8850;583;1123;101.7;3.7;2.4;27.3;20.7;126;103;55.0;0.9;99;76;56.6;3.1;0;0;0
521;3;3;9;4;6;7;0;0;0;0;0;0;0;3;4;1;1;62;63;56;18;6800;388;331;102.6;5.3;1.6;40.8;15.4;147;52;73.9;1.8;108;43;71.5;0.2;1;4;2
