PlayerId;Year;Team Id;League Id;GP;GS;Min;W;L;T/OL;ENG;SO;GA;SA;GR
3749;1980;180;6;31;27;97661;17;12;2;1;0;155;821;49
3749;1979;180;6;24;24;80633;8;14;2;3;0;123;656;48
3815;1986;186;3;2;2;5590;1;1;0;1;0;6;47;63
3815;1985;186;3;24;21;76015;9;10;5;2;0;111;660;55
3815;1984;186;3;26;24;86236;15;9;2;3;0;92;720;54
3815;1983;186;3;25;24;90048;16;8;1;1;0;87;801;55
3815;1982;186;3;28;23;89096;13;11;4;2;0;108;738;55
3815;1981;180;6;19;18;62800;6;11;2;2;0;110;507;56
3815;1980;180;6;28;28;97204;12;15;1;3;0;144;832;49
3815;1979;180;6;24;22;80563;14;7;3;5;0;124;667;49
3816;1986;186;3;1;1;3530;0;1;0;1;0;6;25;58
3816;1985;186;3;31;30;102680;12;15;4;2;0;130;850;52
3816;1984;186;3;28;25;93632;13;14;1;2;0;109;796;54
3816;1983;186;3;37;35;122419;17;18;2;5;0;145;1068;51
3816;1982;186;3;43;42;145764;21;18;4;0;0;163;1180;56
3816;1981;180;6;26;24;88259;13;12;1;2;0;120;737;54
3816;1980;180;6;32;31;111036;19;12;1;0;0;156;936;49
3816;1979;180;6;28;27;92949;14;12;2;2;0;157;763;47
3828;1986;186;3;2;2;7200;2;0;0;0;0;4;63;55
3828;1985;186;3;37;35;128682;23;12;2;2;0;133;1062;58
3828;1984;186;3;39;38;137259;27;10;2;1;0;133;1139;59
3828;1983;186;3;36;32;110135;20;15;1;4;0;119;946;56
3828;1982;186;3;37;34;120581;24;12;1;3;0;126;1006;59
3828;1981;179;6;37;37;125936;22;13;2;3;0;168;1041;60
3828;1980;179;6;25;20;77559;17;6;2;1;0;108;632;51
3828;1979;179;6;28;27;91899;23;3;2;0;0;108;774;51
3841;1985;186;3;26;23;83332;13;12;1;3;1;104;709;54
3841;1984;186;3;27;25;89682;12;14;1;2;0;112;744;52
3841;1983;186;3;41;40;145249;17;20;4;4;0;177;1227;54
3841;1982;186;3;38;36;132180;14;23;1;5;0;163;1096;54
3841;1981;180;6;27;25;89575;14;10;3;5;0;130;733;53
3841;1980;180;6;19;19;57728;7;11;1;5;0;100;479;47
3841;1979;180;6;24;24;80530;9;13;2;1;0;126;669;46
3856;1986;186;3;1;1;3600;1;0;0;0;0;2;26;62
3856;1985;186;3;27;26;96793;16;10;1;1;0;96;813;58
