PlayerId;DraftId;Year;Round;Pick;Overall;Tam;Picked From
5014;16;1985;2;1;25;26;185
5015;16;1985;3;18;66;18;185
5016;16;1985;3;7;55;19;185
5017;16;1985;2;21;45;24;184
5019;16;1986;2;2;26;12;185
5020;16;1985;2;17;41;3;185
5021;16;1985;3;8;56;22;185
5022;16;1985;2;13;37;23;185
5023;16;1985;2;10;34;8;185
5024;16;1985;2;19;43;23;185
5025;16;1985;2;11;35;0;185
5026;16;1985;2;22;46;10;185
5027;16;1985;1;16;16;278;185
5028;16;1985;4;3;75;22;185
5029;16;1985;2;18;42;26;185
5030;16;1985;3;2;50;23;185
5031;16;1986;3;9;57;23;184
5032;16;1985;2;2;26;23;185
5033;16;1985;2;23;47;24;185
5034;16;1985;2;15;39;9;185
5035;16;1985;3;4;52;21;185
5036;16;1985;3;3;51;278;185
5037;16;1985;3;21;69;24;185
5038;16;1985;2;14;38;11;185
5039;16;1985;3;11;59;0;185
5040;16;1986;2;8;32;278;185
5041;16;1985;4;4;76;21;185
5042;16;1985;3;5;53;16;185
5043;16;1986;2;22;46;279;185
5044;16;1985;4;8;80;22;185
5045;16;1985;2;3;27;278;185
5046;16;1985;2;16;40;14;185
5047;16;1985;4;1;73;26;185
5048;16;1986;4;12;84;5;185
5049;16;1985;5;6;102;5;185
5050;16;1985;6;1;121;26;185
5051;16;1985;3;24;72;280;185
5052;16;1985;6;8;128;22;154
5053;16;1986;3;13;61;0;185
5054;16;1985;3;15;63;9;185
5055;16;1986;3;8;56;278;185
5056;16;1985;3;23;71;21;185
5057;16;1985;3;10;58;8;185
5058;16;1985;4;19;91;280;185
5059;16;1985;2;5;29;16;185
5060;16;1985;5;4;100;12;159
5061;16;1985;4;15;87;9;185
5062;16;1986;3;19;67;20;185
5063;16;1986;5;17;113;15;298
5064;16;1986;3;7;55;25;185
5065;16;1985;3;16;64;14;185
5066;16;1985;4;7;79;19;185
5067;16;1985;3;12;60;12;185
5068;16;1985;4;11;83;0;185
5069;16;1985;2;9;33;25;185
5070;16;1985;3;19;67;23;185
5071;16;1986;4;10;82;24;283
5072;16;1986;2;21;45;3;181
5073;16;1985;5;16;112;14;174
5074;16;1985;5;2;98;23;180
5075;16;1985;4;21;93;24;185
5076;16;1985;7;23;167;17;161
5077;16;1985;6;5;125;16;179
5078;16;1985;5;15;111;9;156
5079;16;1985;5;23;119;17;161
5080;16;1986;4;2;74;12;292
5081;16;1985;5;19;115;280;159
5082;16;1985;5;9;105;25;180
5083;16;1985;6;9;129;25;159
5084;16;1985;5;22;118;279;160
5085;16;1986;4;8;80;278;287
5086;16;1985;4;9;81;25;180
5087;16;1986;6;17;137;15;154
5088;16;1985;5;1;97;26;179
5089;16;1985;4;6;78;5;181
5090;16;1985;5;18;114;18;164
5091;16;1985;6;16;136;14;158
5092;16;1985;5;12;108;12;181
5093;16;1986;4;9;81;23;181
5094;16;1986;5;14;110;9;-1
5095;16;1985;6;3;123;278;165
5096;16;1985;4;24;96;280;164
5097;16;1986;4;23;95;17;180
5098;16;1985;4;16;88;14;185
5099;16;1985;4;2;74;23;185
5100;16;1985;5;3;99;278;167
5101;16;1985;4;13;85;20;189
5102;16;1985;6;22;142;279;189
5103;16;1985;6;18;138;18;189
5104;16;1985;6;12;132;12;154
5105;16;1985;5;14;110;11;180
5106;16;1985;6;19;139;15;161
5107;16;1985;6;6;126;5;154
5108;16;1985;6;23;143;17;157
5109;16;1985;6;2;122;23;159
5110;16;1985;6;15;135;9;158
5111;16;1985;4;12;84;12;179
5112;16;1985;4;22;94;279;156
5113;16;1985;4;14;86;11;180
5114;16;1985;5;21;117;24;185
5115;16;1985;8;12;180;12;179
5117;16;1986;8;20;188;22;168
5118;16;1986;7;17;161;15;159
5119;16;1985;5;10;106;8;155
5120;16;1985;7;22;166;279;158
5121;16;1985;5;11;107;0;179
5122;16;1985;6;20;140;10;159
5125;16;1986;8;16;184;18;179
5126;16;1985;7;3;147;278;156
5127;16;1986;8;13;181;0;180
5130;16;1985;8;17;185;3;179
5131;16;1985;7;13;157;20;181
5132;16;1985;8;11;179;0;181
5133;16;1985;6;11;131;0;181
5134;16;1985;7;14;158;11;179
5135;16;1986;4;13;85;0;180
5138;16;1985;8;21;189;24;154
5142;16;1985;8;6;174;5;179
5143;16;1986;6;8;128;278;172
5145;16;1986;8;12;180;5;180
5146;16;1985;7;10;154;8;163
5147;16;1985;8;1;169;26;155
5148;16;1985;7;21;165;24;181
5149;16;1985;8;19;187;15;180
5151;16;1985;8;3;171;278;171
5152;16;1985;7;1;145;26;181
5153;16;1985;7;6;150;5;180
5155;16;1985;6;21;141;24;179
5156;16;1985;8;7;175;19;181
5158;16;1986;8;1;169;26;180
5159;16;1986;7;10;154;24;181
5160;16;1986;8;23;191;17;181
5162;16;1985;8;2;170;23;171
5163;16;1985;6;10;130;8;180
5164;16;1985;6;14;134;11;158
5165;16;1986;5;24;120;280;170
5166;16;1985;7;15;159;9;179
5167;16;1985;7;11;155;0;180
5170;16;1986;7;3;147;11;180
5171;16;1985;7;9;153;25;179
5172;16;1985;8;18;186;18;179
5174;16;1985;5;7;103;19;180
5176;16;1985;7;18;162;18;179
5177;16;1985;8;20;188;10;171
5178;16;1985;5;20;116;10;180
5179;16;1986;7;18;162;14;180
5180;16;1985;8;10;178;8;155
5181;16;1985;8;23;191;17;164
5182;16;1986;7;14;158;9;154
5183;16;1985;8;15;183;9;154
5184;16;1985;8;4;172;21;164
5185;16;1986;6;22;142;279;156
5187;16;1985;7;12;156;12;161
5188;16;1985;8;16;184;14;155
5189;16;1985;7;17;161;3;180
5190;16;1985;8;14;182;11;180
5191;16;1985;7;19;163;15;166
5196;16;1985;6;24;144;280;155
5197;16;1985;8;8;176;22;156
5198;16;1985;8;22;190;279;180
5247;16;1986;1;2;2;26;185
5248;16;1986;1;3;3;12;185
5249;16;1986;1;10;10;21;185
5252;16;1986;1;11;11;21;185
5254;16;1986;1;9;9;280;185
5257;16;1986;1;13;13;0;185
5258;16;1986;1;12;12;5;185
5259;16;1986;1;7;7;25;185
5260;16;1986;1;17;17;25;185
5261;16;1986;1;19;19;24;185
5263;16;1986;1;16;16;18;185
5264;16;1986;1;21;21;279;185
5265;16;1986;1;15;15;18;185
5266;16;1986;1;6;6;8;185
5267;16;1986;1;20;20;22;185
5268;16;1986;1;14;14;9;185
5270;16;1986;1;18;18;280;185
5271;16;1986;2;4;28;16;185
5273;16;1986;2;7;31;25;185
5274;16;1986;1;24;24;280;185
5275;16;1986;2;11;35;21;185
5276;16;1986;2;1;25;26;185
5278;16;1986;2;16;40;18;185
5280;16;1986;1;23;23;24;185
5281;16;1986;2;6;30;20;185
5283;16;1986;1;22;22;26;184
5284;16;1986;2;19;43;24;185
5285;16;1986;2;23;47;24;185
5288;16;1986;2;3;27;11;185
5290;16;1986;2;12;36;5;185
5291;16;1986;3;3;51;11;185
5292;16;1986;2;18;42;280;185
5293;16;1986;2;14;38;9;185
5294;16;1986;3;14;62;9;185
5295;16;1986;2;13;37;0;185
5296;16;1986;2;9;33;23;185
5297;16;1986;3;22;70;279;185
5298;16;1986;2;17;41;0;185
5303;16;1986;2;24;48;280;185
5304;16;1986;3;11;59;21;185
5306;16;1986;3;4;52;16;185
5307;16;1986;6;5;125;8;185
5308;16;1986;3;6;54;20;185
5309;16;1986;2;15;39;21;185
5310;16;1986;3;18;66;278;185
5311;16;1986;3;2;50;12;185
5312;16;1986;5;10;106;24;185
5313;16;1986;4;5;77;8;185
5314;16;1986;4;15;87;10;185
5315;16;1986;3;5;53;8;185
5316;16;1986;3;16;64;18;185
5318;16;1986;3;10;58;24;185
5320;16;1986;3;20;68;22;185
5321;16;1986;5;5;101;8;185
5322;16;1986;3;1;49;26;185
5323;16;1986;6;6;126;20;161
5324;16;1986;4;6;78;20;185
5325;16;1986;3;15;63;10;185
5326;16;1986;2;20;44;20;185
5328;16;1986;3;17;65;0;185
5329;16;1986;5;11;107;21;155
5330;16;1986;4;20;92;22;168
5332;16;1986;5;6;102;20;160
5333;16;1986;4;11;83;21;180
5334;16;1986;4;14;86;9;157
5335;16;1986;5;9;105;23;181
5336;16;1986;5;7;103;25;156
5337;16;1986;5;19;115;19;181
5338;16;1986;5;15;111;10;157
5339;16;1986;4;22;94;279;185
5340;16;1986;3;12;60;5;181
5341;16;1986;4;17;89;15;181
5342;16;1986;4;4;76;16;180
5343;16;1986;7;7;151;25;159
5344;16;1986;5;22;118;279;156
5345;16;1986;5;4;100;16;157
5346;16;1986;3;23;71;17;185
5347;16;1986;4;3;75;11;180
5349;16;1986;6;1;121;26;161
5350;16;1986;5;20;116;22;165
5351;16;1986;5;3;99;11;179
5352;16;1986;4;24;96;280;161
5353;16;1986;3;21;69;3;180
5354;16;1986;6;2;122;12;159
5355;16;1986;5;2;98;12;181
5356;16;1986;4;16;88;18;181
5357;16;1986;5;18;114;14;180
5358;16;1986;6;9;129;23;159
5359;16;1986;4;7;79;25;179
5360;16;1986;5;21;117;3;157
5361;16;1986;6;24;144;280;168
5363;16;1986;3;24;72;280;184
5364;16;1986;4;18;90;14;181
5365;16;1986;4;21;93;3;181
5368;16;1986;6;4;124;16;174
5369;16;1986;6;11;131;21;162
5370;16;1986;4;19;91;19;181
5371;16;1986;8;15;183;10;160
5373;16;1986;6;3;123;11;180
5376;16;1986;8;3;171;11;180
5377;16;1986;7;2;146;12;155
5378;16;1986;8;24;192;280;155
5381;16;1986;6;18;138;14;158
5383;16;1986;8;19;187;19;179
5385;16;1986;5;13;109;0;180
5386;16;1986;6;14;134;9;154
5387;16;1986;8;18;186;14;180
5388;16;1986;8;6;174;20;154
5389;16;1986;8;22;190;279;162
5390;16;1986;7;22;166;279;165
5391;16;1986;7;5;149;8;156
5392;16;1986;7;1;145;26;159
5393;16;1986;8;5;173;8;160
5394;16;1986;6;15;135;10;181
5395;16;1986;8;2;170;12;180
5397;16;1986;8;9;177;23;180
5398;16;1986;7;21;165;3;154
5400;16;1986;7;23;167;17;179
5402;16;1986;6;19;139;19;180
5403;16;1986;5;8;104;278;159
5404;16;1986;7;8;152;278;171
5405;16;1986;7;19;163;19;179
5407;16;1986;7;6;150;20;180
5408;16;1986;7;12;156;5;180
5413;16;1986;6;23;143;17;180
5414;16;1986;7;20;164;22;157
5417;16;1986;8;14;182;9;167
5419;16;1986;4;1;73;26;185
5421;16;1986;8;21;189;3;180
5423;16;1986;7;24;168;280;161
5426;16;1986;6;7;127;25;155
5429;16;1986;7;9;153;23;180
5430;16;1986;5;1;97;26;181
5431;16;1986;7;13;157;0;180
5432;16;1986;7;11;155;21;158
5433;16;1986;6;12;132;5;179
5434;16;1986;6;10;130;24;180
5435;16;1986;8;10;178;24;171
5436;16;1986;2;10;34;24;185
5437;16;1986;7;16;160;18;163
5440;16;1986;7;15;159;10;179
5442;16;1986;5;23;119;17;180
5443;16;1986;8;7;175;25;180
5444;16;1986;6;20;140;22;180
5445;16;1986;5;16;112;18;162
5447;16;1986;6;21;141;3;179
5449;16;1986;8;11;179;21;179
5450;16;1986;7;4;148;16;154
5451;16;1986;6;16;136;18;181
5452;16;1986;6;13;133;0;180
5453;16;1986;8;8;176;278;171
5456;16;1986;5;12;108;5;180
5457;16;1986;8;4;172;16;162
5460;16;1986;1;5;5;16;185
1125;0;1976;4;10000;64;19;-1
1125;40;1976;1;10000;11;40;-1
438;0;1976;6;10000;91;22;-1
438;40;1976;9;10000;106;27;-1
656;0;1964;3;10000;14;5;-1
750;0;1973;2;10000;17;0;-1
750;40;1973;1;10000;2;29;-1
834;0;1972;10;10000;144;20;-1
869;0;1974;6;10000;104;10;-1
869;40;1974;6;10000;78;37;-1
1643;0;1974;9;10000;158;8;-1
1643;40;1974;8;10000;115;38;-1
1675;0;1976;7;10000;112;10;-1
1675;40;1976;10;10000;110;36;-1
5018;16;1985;2;8;32;22;185
