Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
35134;1;856;241;2351;2812;223;PP;2
35134;2;474;4345;4370;368;223;ES;1
35134;3;535;1204;4348;865;237;ES;2
35134;3;1175;4345;368;3421;223;ES, ENG;1
35316;1;658;907;3187;2525;233;ES;1
35316;2;691;492;4598;93;233;ES;1
35316;3;74;2421;282;;218;PP;4
35316;3;312;2665;2221;2421;218;ES;1
35316;3;693;860;709;1446;218;ES;4
35316;3;839;996;93;1551;233;PP;4
35316;3;1185;1446;787;228;218;ES;4
35153;1;197;55;3220;4569;216;ES;3
35153;1;330;909;4569;;216;ES;4
35153;1;410;2760;3220;959;216;ES;2
35153;1;492;909;1267;;216;ES;1
35153;2;366;909;55;462;216;ES;2
35153;2;812;2760;1053;3220;216;ES;2
35153;3;840;874;3220;1267;216;ES;1
35153;3;1032;55;1121;;216;SH;4
35164;1;464;909;1063;;216;PP;4
35164;2;305;909;;;216;PP;1
35164;2;539;1574;452;222;224;PP;4
35141;1;88;4385;3355;233;226;ES;2
35141;1;99;495;4393;2351;223;ES;1
35141;1;302;2351;4393;2812;223;PP;1
35141;1;867;368;8;;223;ES;2
35141;1;1183;426;;;226;ES;1
35141;2;662;2667;426;;226;PP;3
35141;2;993;2351;2397;2812;223;PP;1
35141;3;97;5;1228;;226;ES;3
35141;3;259;1228;5;426;226;PP;1
35141;3;470;1228;4350;5068;226;ES;3
35141;3;739;4393;2351;2397;223;PP;2
35141;3;784;2812;2397;;223;PP;2
35141;3;923;4393;2351;2812;223;PP;1
35141;3;1190;8;3421;368;223;ES, ENG;1
35157;2;528;849;5258;;222;PP;1
35157;2;685;1319;4567;;236;PP;4
35157;2;932;433;479;3284;236;ES;1
35157;3;197;4576;849;5258;222;PP;1
35157;3;794;414;3247;;236;PP;3
35157;3;952;414;479;1318;236;ES;2
35137;1;966;4348;2285;1295;237;ES;3
35137;1;1051;338;376;2285;237;ES;4
35137;2;859;2285;338;;237;ES;4
35137;3;1052;4996;2777;95;214;ES;1
35145;1;618;5068;4432;4385;226;ES;4
35145;1;1128;135;5025;;226;ES;3
35145;2;136;1185;2777;1287;214;ES;1
35145;2;161;532;4791;2039;226;ES;3
35145;2;319;5013;4617;4419;214;PP;3
35145;2;487;5068;4791;;226;ES;3
35145;2;1168;1287;3266;;214;ES;4
35145;3;139;3266;400;1287;214;ES;3
35145;3;490;2777;1185;95;214;PP;2
35145;3;770;5013;4331;4617;214;ES;4
35145;3;1174;5013;4331;;214;ES, ENG;1
35168;1;613;2760;5026;3460;216;ES;2
35168;2;18;3220;1267;959;216;ES;2
35168;2;915;452;224;4839;224;ES;3
35168;3;84;909;1267;;216;PP;3
35168;3;921;909;1063;4569;216;ES;3
35168;3;1180;5026;2760;1267;216;ES;3
35162;2;549;2525;4598;1551;233;PP;4
35162;3;87;3187;5143;4598;233;ES;3
35162;3;473;3187;2525;4426;233;ES;2
35146;1;227;4576;2572;1417;222;ES;3
35146;1;267;849;968;;222;PP;2
35146;1;591;368;4825;241;223;ES;3
35146;1;807;4583;1043;2572;222;SH;3
35146;2;228;849;968;;222;ES;4
35146;2;416;1200;657;539;222;ES;3
35146;3;145;1417;4576;;222;ES;3
35146;3;1038;4825;5001;;223;ES;1
35166;1;155;2711;413;;236;ES;3
35166;1;214;1402;550;5267;224;ES;1
35166;1;739;913;4839;1574;224;ES;4
35166;1;858;1319;479;3039;236;ES;3
35166;1;1028;3247;4567;;236;PP;3
35166;2;276;413;479;;236;ES;1
35166;2;585;3185;98;3284;236;ES;2
35166;3;446;287;43;77;224;SH;3
35166;3;750;479;4587;;236;ES;4
35166;3;858;43;1402;550;224;ES;1
35166;3;909;413;1318;4587;236;ES;1
35166;3;997;3185;2711;3284;236;PP;4
35191;1;199;1958;2665;295;218;ES;1
35191;2;134;860;2421;709;218;ES;1
35191;2;247;787;1286;2421;218;ES;3
35191;2;829;1286;228;5065;218;ES;1
35191;2;906;1853;3266;2777;214;ES;4
35191;2;1125;5065;228;295;218;ES;1
35191;3;139;586;2567;4331;214;ES;3
35191;3;549;1446;2665;282;218;ES;2
35191;3;716;2665;1732;1446;218;ES;3
35191;3;806;295;860;1732;218;ES;3
35191;3;831;4331;4996;4617;214;ES;3
35486;1;337;3187;2525;1118;233;PP;3
35486;1;609;2343;5143;;233;ES;4
35486;1;1116;907;5143;1551;233;ES;3
35486;3;674;849;3456;;222;PP;3
35138;1;114;1758;1295;1204;237;ES;1
35138;1;293;1295;1204;2511;237;ES;3
35138;1;1036;1758;4531;865;237;PP;3
35138;2;39;553;4397;2511;237;SH;2
35138;2;1139;376;865;;237;ES;2
35138;3;462;376;1295;2325;237;ES;1
35492;1;666;4389;709;;218;PP;3
35492;1;815;4825;2351;4370;223;ES;3
35492;3;787;2812;5001;241;223;ES;3
35492;3;928;2665;5065;;218;PP;3
35496;1;99;462;812;1763;216;ES;3
35496;1;160;3284;331;762;236;ES;3
35496;2;120;762;414;3284;236;PP;4
35496;2;825;4567;433;479;236;ES;4
35496;2;1143;5026;1063;3460;216;ES;3
35496;3;1175;5026;909;;216;PP;1
35172;1;1047;492;4426;996;233;ES;4
35172;1;1114;93;996;;233;PP;4
35172;2;481;1551;2215;;233;ES;4
35172;2;536;462;3220;959;216;ES;3
35172;3;58;2525;1118;;233;ES;1
35172;3;692;5026;874;462;216;PP;3
35172;3;906;2215;1551;;233;ES;3
35490;1;422;433;1318;414;236;ES;3
35490;1;592;389;849;657;222;PP;4
35490;1;955;4576;1546;968;222;ES;3
35490;2;1081;598;533;3039;236;ES;1
35490;3;78;1319;479;;236;ES;4
35490;3;1072;657;389;;222;ES;3
35490;OT1;45;414;762;;236;ES;3
35142;2;150;2488;4531;;237;ES;2
35142;2;697;4397;376;2488;237;ES;4
35142;2;771;4531;2285;865;237;ES;1
35142;2;1096;228;295;860;218;ES;1
35142;3;203;2665;;;218;ES;3
35147;1;689;77;224;332;224;ES;1
35147;3;53;2351;164;5268;223;ES;3
35152;1;116;3355;740;2667;226;PP;3
35152;1;780;4419;4617;3489;214;ES;3
35152;1;831;1228;5;;226;ES;3
35152;2;62;1197;1853;;214;ES;1
35152;2;231;185;1197;1853;214;ES;4
35152;2;565;4996;4617;586;214;SH;4
35152;2;620;4432;5;2795;226;PP;3
35152;2;798;4419;1853;1287;214;ES;1
35152;3;927;4617;4331;1185;214;ES;1
35159;1;171;539;849;5290;222;ES;1
35159;1;849;1043;3456;;222;ES;3
35159;1;975;907;3491;1562;233;PP;1
35159;1;1126;1417;3456;392;222;PP;4
35159;2;583;2215;93;;233;PP;2
35159;3;256;1867;4653;2525;233;ES;4
35159;3;609;849;1043;;222;ES;3
35159;3;1079;4797;1417;968;222;PP;2
35159;3;1152;4797;2572;;222;ES, ENG;1
35160;1;640;3355;2795;;226;PP;3
35160;1;998;414;4567;;236;ES;3
35160;1;1186;4344;233;5025;226;SH;4
35160;2;202;762;479;414;236;ES;3
35160;2;671;331;414;762;236;PP;3
35160;3;1161;673;331;2711;236;ES;2
35148;1;118;3421;2351;495;223;ES;1
35148;1;735;241;2397;2351;223;PP;4
35148;2;301;1758;4348;4420;237;ES;3
35148;2;599;204;850;376;237;PP;3
35148;2;645;553;2285;2488;237;ES;4
35148;2;754;2351;495;3421;223;ES;2
35155;1;84;452;913;1574;224;PP;4
35155;1;135;1402;4358;;224;ES;1
35155;2;308;422;87;;224;ES;1
35155;2;413;850;338;;237;PP;3
35155;3;153;913;222;452;224;ES;4
35155;3;427;553;204;3356;237;ES;2
35155;3;497;224;4839;222;224;ES;3
35209;1;362;860;1958;709;218;ES;4
35209;1;775;4419;185;;214;PP;1
35209;1;978;2665;282;1732;218;PP;3
35209;1;1070;95;1197;4419;214;PP;3
35209;2;161;2421;282;;218;PP;1
35209;2;328;4419;1197;185;214;PP;2
35209;2;973;1287;95;;214;PP;1
35209;3;112;1853;4617;;214;ES;4
35209;3;242;2421;2665;282;218;PP;3
35209;3;491;4419;1197;185;214;ES;3
35209;3;674;282;2421;2665;218;PP;4
35176;1;159;5143;1118;4426;233;ES;4
35176;1;296;2760;959;874;216;ES;4
35176;1;624;2393;3460;;216;ES;2
35176;1;893;5026;909;;216;PP;2
35176;1;1046;996;4598;1551;233;PP;1
35176;2;411;1121;909;462;216;ES;1
35176;2;490;3460;1063;5026;216;ES;4
35176;3;732;959;1053;3220;216;ES;3
35176;3;950;2393;959;3220;216;ES;1
35176;3;1129;93;492;1551;233;ES;1
35176;3;1158;93;2215;1551;233;PP;1
35493;1;682;124;2812;241;223;ES;2
35493;2;1052;2795;1228;2462;226;ES;3
35493;2;1065;8;4393;2397;223;ES;3
35174;1;890;3247;762;414;236;PP;2
35174;1;985;2711;4587;762;236;ES;2
35174;1;997;389;392;;222;ES;4
35174;1;1169;413;3185;479;236;SH;3
35174;2;197;413;4567;2711;236;ES;3
35174;2;213;414;4567;2711;236;ES;4
35174;3;1057;1318;533;3185;236;ES;4
35177;1;310;2445;43;1402;224;ES;1
35177;1;672;2445;1402;4839;224;ES;3
35177;3;418;1402;43;913;224;ES;3
35177;3;834;1121;462;3460;216;ES;3
35193;2;940;3356;865;338;237;PP;4
35154;1;470;392;4576;657;222;ES;3
35154;2;87;2351;124;4393;223;ES;3
35154;2;150;1043;389;1546;222;ES;4
35154;2;430;1546;4576;389;222;PP;3
35154;2;903;657;389;849;222;PP;3
35154;3;721;849;4547;1417;222;ES;3
35154;3;1019;241;4825;2812;223;ES;1
35346;1;48;1402;332;;224;ES;1
35346;1;100;1110;228;295;218;ES;2
35346;1;550;4839;43;4358;224;ES;1
35346;1;1071;224;5267;4358;224;ES;2
35346;2;213;2665;787;579;218;ES;4
35346;3;179;1446;709;;218;ES;4
35346;3;331;43;224;4358;224;PP;3
35346;3;428;4358;43;224;224;ES;1
35346;3;927;1446;228;;218;ES;1
35346;3;1182;87;332;287;224;ES, ENG;1
35163;1;515;2667;2462;740;226;ES;4
35163;1;675;1319;673;;236;ES;1
35163;1;1125;734;3039;4567;236;ES;1
35163;2;888;5;426;4432;226;ES;4
35163;2;1016;2667;3355;740;226;PP;2
35163;2;1091;4587;533;;236;ES;3
35163;3;153;426;1228;;226;ES;4
35163;3;203;2711;413;414;236;ES;2
35163;3;434;673;3039;1319;236;ES;1
35163;3;496;1228;426;;226;ES;1
35163;3;613;673;3039;479;236;ES;2
35163;3;920;414;2711;479;236;ES;3
35163;3;952;426;1228;5;226;ES;3
35163;3;1043;2711;1318;3247;236;ES;1
35163;3;1195;533;3185;;236;SH, ENG;1
35175;1;512;433;413;;236;ES;4
35175;1;665;5026;2760;;216;ES;1
35175;2;159;98;3039;673;236;ES;2
35175;3;125;673;3039;;236;ES;3
35175;3;418;3039;4587;;236;ES;3
35156;1;108;4584;4370;8;223;ES;4
35156;1;157;3421;164;4345;223;ES;3
35156;2;397;4331;3266;5013;214;ES;3
35156;2;501;2812;5001;4825;223;ES;3
35156;2;1116;95;4419;1185;214;PP;3
35156;3;76;8;495;4584;223;ES;4
35156;3;894;3421;4345;4352;223;ES;3
35179;1;58;657;1200;4583;222;ES;3
35179;1;384;3460;1763;;216;PP;3
35179;1;485;55;3460;;216;ES;1
35179;1;640;1053;909;874;216;ES;3
35179;2;798;1121;765;3220;216;PP;3
35179;3;802;1546;4547;5258;222;ES;2
35179;3;815;1417;4583;4606;222;ES;3
35179;3;838;1763;1053;462;216;ES;3
35170;1;193;865;376;;237;ES;3
35170;2;472;376;338;1758;237;ES;1
35170;3;421;2665;579;1137;218;ES;1
35190;1;317;4331;4419;4772;214;PP;3
35190;1;549;4419;1853;;214;ES;4
35190;1;929;4385;101;;226;ES;3
35190;1;959;1197;3489;5013;214;ES;2
35190;1;975;2667;4432;740;226;ES;3
35190;2;112;2567;4617;4331;214;ES;1
35190;3;276;724;400;2567;214;ES;1
35190;3;632;3489;5013;1853;214;ES;4
35167;1;378;865;376;553;237;ES;1
35167;2;559;4426;3491;1118;233;PP;3
35167;2;923;338;850;865;237;PP;3
35167;3;1122;1551;93;996;233;PP;1
35167;3;1173;338;204;2488;237;ES;3
35511;1;193;93;996;1551;233;PP;3
35511;1;328;93;2454;996;233;ES;3
35511;3;318;907;1867;1202;233;ES;1
35511;3;978;2667;2462;2795;226;PP;3
35511;3;1185;5;1236;;226;ES;3
35513;1;319;1359;3460;;216;ES;4
35513;1;683;1763;462;;216;ES;3
35513;2;603;765;477;1063;216;ES;1
35513;3;222;2760;874;909;216;PP;3
35513;3;682;222;5267;43;224;ES;4
35513;3;846;462;765;3220;216;ES;4
35515;1;32;1204;204;376;237;ES;3
35515;1;167;2325;2488;1447;237;ES;1
35515;1;468;78;2488;2325;237;ES;3
35515;1;748;2511;702;2488;237;PP;3
35515;2;729;2221;2421;3438;218;PP;1
35515;3;1116;2405;897;;218;PP;1
35517;1;29;1468;657;;222;ES;1
35517;1;338;4998;2819;743;214;PP;1
35517;2;562;4797;416;1546;222;PP;3
35517;3;645;2819;2567;3187;214;PP;2
35519;1;220;3247;2657;479;236;PP;3
35519;1;427;2657;673;2341;236;ES;4
35519;1;864;3247;734;1318;236;ES;2
35519;1;1128;673;479;2657;236;PP;3
35519;2;285;413;414;479;236;ES;3
35519;2;793;414;4453;;236;ES;4
35519;2;821;368;4352;2812;223;ES;2
35519;3;963;4424;414;1345;236;ES;2
35521;1;152;3460;55;1121;216;ES;4
35521;1;752;1053;1121;;216;ES;3
35521;2;221;4424;734;2657;236;ES;2
35523;1;97;865;4818;553;237;ES;3
35523;1;1021;238;204;3356;237;ES;3
35523;2;194;3356;376;238;237;ES;1
35523;2;1094;1295;3356;;237;ES;4
35523;2;1118;1758;376;1264;237;ES;3
35523;3;188;1185;95;1287;214;PP;1
35523;3;887;553;1204;376;237;PP;3
35523;3;898;1293;3421;4818;237;PP;4
35525;1;1003;2215;1551;996;233;PP;4
35525;2;610;996;1118;;233;ES;1
35525;2;651;93;4598;3491;233;ES;3
35525;2;1027;1551;2215;996;233;PP;2
35525;2;1071;2215;5143;2454;233;ES;1
35525;3;91;5001;4556;2397;223;ES;2
35525;3;140;1118;996;4598;233;ES;3
35525;3;403;996;4598;1050;233;PP;3
35525;3;955;3491;1551;;233;PP;1
35525;3;1005;164;4345;;223;ES;3
35527;1;220;2300;494;4358;224;PP;3
35527;1;277;4583;;;222;ES;1
35527;1;307;539;1417;4547;222;ES;3
35527;1;847;222;2445;550;224;ES;3
35527;1;1009;4606;849;;222;ES;4
35527;1;1130;4358;452;1402;224;ES;1
35527;3;462;452;222;5006;224;PP;2
35527;3;1167;494;2300;;224;PP;1
35529;1;877;536;2405;1137;218;ES;3
35529;1;949;4385;532;;226;ES;3
35529;2;278;3355;5;;226;ES;1
35529;2;903;536;1958;4411;218;ES;4
35529;2;963;532;2462;4350;226;PP;3
35529;3;705;2421;536;68;218;PP;2
35529;3;756;711;1958;5344;218;ES;3
35529;3;894;4385;4344;2462;226;PP;3
35531;1;64;98;3039;479;236;ES;2
35531;1;521;98;4424;3185;236;ES;2
35531;1;898;414;2341;1345;236;ES;3
35531;1;1001;3247;414;;236;PP;1
35531;2;66;2341;413;3039;236;ES;1
35531;3;390;3247;3039;;236;PP;4
35531;3;571;3039;479;98;236;ES;3
35531;3;795;3247;;;236;PP;1
35533;1;679;2511;1295;1758;237;PP;1
35533;1;1026;865;376;1758;237;PP;2
35533;2;238;4797;416;657;222;ES;1
35533;2;847;2488;865;;237;ES;1
35533;2;970;4818;1295;;237;ES;2
35533;2;992;2511;338;1295;237;ES;3
35533;2;1002;657;4797;416;222;ES;3
35533;3;61;553;338;;237;ES;3
35533;3;336;78;2488;;237;ES;1
35535;1;336;55;3220;1121;216;ES;4
35535;1;849;462;765;;216;ES;3
35535;1;1068;812;909;;216;PP;3
35535;1;1092;4352;5268;241;223;ES;4
35535;1;1166;2397;495;;223;ES;4
35535;2;446;812;909;462;216;PP;2
35535;2;644;368;124;4584;223;ES;3
35535;2;653;462;1121;55;216;ES;3
35535;3;59;3220;874;;216;PP;3
35535;3;309;1063;3220;;216;ES;2
35535;3;534;462;1063;909;216;PP;2
35537;1;481;222;4839;550;224;ES;3
35537;1;968;2300;4358;;224;PP;1
35537;1;1054;536;2221;2421;218;PP;3
35537;2;104;2421;2405;2221;218;PP;3
35537;2;124;43;452;;224;ES;2
35537;2;193;897;2957;;218;ES;4
35537;2;407;536;3438;;218;ES;3
35537;2;468;550;222;529;224;ES;3
35537;2;500;222;550;1402;224;ES;3
35537;2;694;2405;2221;68;218;PP;2
35539;1;437;4331;2567;1287;214;PP;2
35539;1;953;2819;586;1197;214;ES;4
35539;1;1164;586;4331;4998;214;ES;3
35539;2;1129;2567;1853;;214;ES;1
35539;3;53;2819;1197;;214;PP;2
35539;3;88;586;4331;1287;214;ES;3
35539;3;503;400;2819;718;214;ES;4
35539;3;537;4419;95;;214;ES;1
35539;3;948;4998;3489;1287;214;ES;2
35539;3;1153;4419;95;743;214;PP;1
35541;1;788;909;5026;55;216;ES;1
35541;1;1188;462;284;909;216;ES;2
35541;2;331;1053;5026;;216;ES;4
35541;2;615;3220;2393;;216;ES;4
35541;2;1151;2393;909;959;216;PP;1
35541;3;634;909;959;462;216;PP;1
35541;3;1123;4588;284;;216;ES;2
35543;1;114;902;4358;422;224;ES;3
35543;1;657;452;287;222;224;ES;3
35543;2;943;2445;5021;550;224;ES;1
35543;2;1190;43;77;;224;PP;4
35543;3;135;2421;33;2405;218;ES;2
35543;3;541;2405;33;2421;218;ES;3
35545;1;633;2215;996;1551;233;PP;4
35545;2;102;1118;2525;2343;233;ES;4
35545;2;340;4818;2325;553;237;ES;1
35545;2;701;4653;996;93;233;ES;3
35545;2;1191;2511;1447;1295;237;ES;3
35545;3;544;3491;996;1551;233;ES;3
35545;3;927;996;2215;1551;233;ES;3
35547;1;11;241;2397;;223;ES;3
35547;2;209;5268;2812;373;223;ES;1
35547;2;403;101;135;2795;226;ES;4
35547;3;505;2462;2667;740;226;PP;1
35547;3;958;2351;5001;4584;223;ES;1
35547;3;1109;2795;2462;426;226;ES;3
35547;3;1131;135;2462;2795;226;ES;3
35547;3;1170;1228;2462;2795;226;ES, ENG;4
35549;1;211;539;4583;;222;ES;1
35549;1;613;743;1197;1185;214;PP;3
35549;1;961;4583;5258;392;222;PP;3
35549;2;21;2708;1197;;214;PP;1
35549;2;472;392;4583;5258;222;ES;1
35549;2;542;5258;4583;;222;ES;1
35549;3;1024;1546;1417;;222;ES;1
35549;3;1086;4547;4576;786;222;ES;3
35551;1;358;78;5398;87;237;SH;2
35551;1;468;4344;4350;5068;226;ES;2
35551;1;623;233;532;2795;226;ES;3
35551;2;728;3421;1204;4818;237;ES;4
35551;2;799;1758;376;3356;237;ES;3
35551;3;939;2795;426;;226;ES;1
35553;2;232;2415;2525;1118;233;ES;3
35553;2;812;1867;2454;;233;ES;1
35553;3;193;902;422;452;224;ES;3
35553;3;484;1402;452;;224;PP;3
35553;3;917;1867;2415;996;233;ES;4
35553;3;1016;1551;2415;996;233;ES;1
35553;3;1088;492;1867;1551;233;ES;4
35555;1;279;711;33;1470;218;ES;3
35555;1;332;897;5344;;218;ES;4
35555;3;867;5258;4797;416;222;ES;4
35557;1;364;477;3220;462;216;ES;2
35557;1;473;1267;2393;3460;216;PP;2
35557;1;500;2819;4419;;214;ES;3
35557;1;675;3266;1014;400;214;ES;2
35557;2;179;3220;894;;216;ES;4
35557;2;809;586;1197;1853;214;ES;2
35557;OT1;139;3220;1053;;216;ES;2
35559;1;351;414;479;433;236;ES;3
35559;2;543;2812;373;4556;223;ES;1
35559;2;1170;4370;;;223;PP;1
35559;3;628;414;3247;;236;PP;2
35559;OT1;54;1319;414;3247;236;PP;3
35561;1;138;414;479;3185;236;ES;1
35561;1;1182;959;5026;284;216;PP;3
35561;2;503;894;1053;2393;216;ES;3
35561;2;935;5069;433;479;236;ES;4
35561;3;388;414;1345;3185;236;ES;4
35561;3;425;4588;2760;284;216;ES;1
35561;3;1019;598;4453;;236;ES;1
35561;3;1082;909;462;55;216;ES;3
35563;1;658;4389;5344;2421;218;PP;4
35563;1;983;550;287;2445;224;ES;3
35563;1;1044;77;4358;43;224;ES;2
35563;2;645;2221;1470;4389;218;PP;1
35563;2;755;2957;2405;2421;218;ES;3
35563;2;1002;4389;2421;5344;218;PP;1
35563;2;1042;3438;2421;2221;218;ES;3
35563;2;1105;68;1470;;218;ES;1
35563;3;697;1137;2221;579;218;ES;2
35565;1;1046;2397;368;;223;ES;4
35565;2;108;368;4352;;223;ES;1
35565;2;381;996;4598;;233;ES;3
35565;2;446;1118;907;3491;233;ES;4
35565;3;327;2351;124;;223;ES;1
35565;3;488;4556;8;;223;ES;3
35565;3;607;1551;492;1867;233;PP;3
35565;3;803;4370;2812;8;223;ES;1
35565;3;1148;2397;241;368;223;ES, ENG;1
35567;1;590;5290;3456;1273;222;PP;1
35567;2;287;2819;3266;1197;214;ES;4
35567;2;530;743;1287;4998;214;ES;3
35567;2;719;1546;4797;;222;ES;1
35567;3;88;1043;968;;222;PP;3
35567;3;329;1273;416;;222;SH;1
35567;3;452;392;1273;;222;PP;3
35567;3;488;4797;2572;5258;222;ES;3
35569;1;774;426;5025;;226;ES;1
35569;2;498;5025;426;740;226;ES;3
35569;2;1099;865;338;5398;237;ES;4
35569;3;337;338;4443;865;237;PP;1
35569;3;466;1228;3355;;226;ES;4
35569;3;1198;740;5;1228;226;PP, ENG;1
35571;1;526;3489;95;4998;214;ES;3
35571;1;1005;4584;241;8;223;PP;3
35571;2;734;4998;1185;;214;ES;2
35571;2;778;2777;4331;3266;214;ES;3
35571;3;195;1185;4996;724;214;ES;4
35571;3;244;164;5268;4556;223;SH;3
35573;1;62;1295;376;;237;PP;3
35573;1;213;909;812;1267;216;PP;3
35573;1;927;284;462;;216;PP;3
35573;2;501;462;1053;909;216;ES;3
35573;2;710;284;3220;1053;216;ES;4
35573;3;48;2760;2393;284;216;ES;1
35573;3;588;2511;1037;1293;237;ES;1
35575;1;1116;907;1202;2525;233;ES;3
35575;2;193;996;907;1202;233;ES;1
35575;2;1086;2405;2421;;218;ES;1
35575;3;695;579;1470;;218;ES;4
35575;3;1050;1867;93;1118;233;ES;1
35577;1;557;4576;1546;657;222;ES;3
35577;2;306;657;1546;4576;222;ES;3
35577;2;641;5006;5028;2445;224;ES;3
35577;3;110;2572;1417;4583;222;ES;2
35577;3;299;494;4839;1402;224;PP;3
35577;3;694;1417;4583;4547;222;ES;3
35577;3;860;550;5028;77;224;PP;3
35579;1;651;1319;1345;4816;236;ES;3
35579;1;698;3355;532;;226;ES;1
35579;2;160;2845;414;3247;236;ES;1
35579;2;977;135;532;2462;226;PP;4
35579;3;103;4453;598;3039;236;ES;3
35579;3;936;4350;233;426;226;ES;3
35579;3;1126;3039;414;1345;236;ES;1
35591;1;253;1301;1726;1143;300;SH;3
35591;1;311;915;2541;573;299;ES;3
35591;2;816;1931;1479;919;299;PP;3
35591;2;1109;1085;509;2354;300;PP;4
35591;3;874;2735;919;1119;299;ES;1
35591;3;1060;2735;1119;563;299;ES;2
35591;3;1088;1301;1442;;300;ES;4
35591;3;1167;563;1479;573;299;ES;2
35667;1;21;1142;70;;286;ES;2
35667;1;188;207;2190;756;293;PP;4
35667;1;199;81;1229;457;286;ES;3
35667;1;222;2455;1175;1471;293;ES;2
35667;1;478;81;2578;1229;286;PP;3
35667;1;845;81;2438;;286;ES;4
35667;1;1025;1570;756;3308;293;ES;1
35667;2;400;1428;1570;2502;293;SH;3
35667;2;563;2502;1570;756;293;ES;2
35667;2;1006;1428;2190;756;293;PP;3
35667;2;1073;3034;2506;107;286;ES;1
35667;3;198;847;1471;2502;293;PP;2
35667;3;517;756;1428;207;293;PP;4
35667;3;1035;81;1229;2506;286;PP;2
35667;3;1077;1142;887;;286;PP;2
35592;1;202;1540;3309;48;296;ES;1
35592;1;308;2040;362;;303;ES;1
35592;1;391;2151;1425;953;296;ES;2
35592;1;774;3309;48;820;296;ES;1
35592;2;210;270;57;;303;PP;3
35592;2;867;1086;3426;2799;296;ES;3
35592;2;889;220;1468;21;303;ES;3
35592;2;909;753;873;535;303;PP;4
35592;2;1119;57;21;;303;SH;3
35592;3;452;873;535;1358;303;PP;4
35592;3;595;474;362;643;303;ES;2
35592;3;792;2527;48;;296;ES;3
35592;3;1177;933;753;4440;303;ES, ENG;2
35613;1;170;2802;855;2713;294;ES;1
35613;1;330;2366;16;2548;295;ES;4
35613;1;907;1079;1573;2479;295;ES;1
35613;1;953;2559;16;2673;295;ES;4
35613;1;1175;2723;2717;966;294;ES;1
35613;2;335;1225;1320;3316;294;ES;4
35613;2;956;1033;1957;1079;295;ES;3
35613;2;1085;2723;885;;294;ES;3
35613;2;1136;1225;2802;1320;294;SH;2
35613;3;969;1573;219;918;295;SH;4
35607;1;189;161;1472;896;285;SH;3
35607;1;919;291;1467;2512;302;ES;4
35607;2;141;138;3258;;302;ES;2
35607;2;313;2372;3343;3461;302;ES;3
35607;2;421;2552;385;;302;ES;1
35607;2;808;161;1114;203;285;PP;3
35607;2;1142;157;649;1095;285;PP;2
35607;3;1153;3258;2611;1343;302;ES, ENG;1
35597;1;566;3311;2731;651;297;ES;4
35597;1;1046;1394;4438;922;289;ES;4
35597;2;52;310;3144;1211;289;PP;3
35597;2;204;1583;2946;;297;PP;1
35597;2;703;3144;265;1321;289;ES;3
35597;3;554;1561;1730;3311;297;PP;2
35597;3;578;2376;1274;1892;289;ES;2
35593;1;201;1159;2709;;292;SH;1
35593;1;480;2771;2070;279;283;PP;3
35593;3;282;2772;1159;;292;PP;3
35593;3;405;1733;2771;;283;ES;1
35593;3;486;954;1842;1159;292;ES;4
35593;3;615;932;3475;36;283;PP;3
35580;2;229;2649;884;1249;288;ES;1
35580;2;250;347;831;;291;ES;3
35580;2;525;1249;884;2649;288;ES;3
35580;2;1183;1261;354;558;291;ES;2
35580;3;544;1249;2649;1039;288;ES;1
35580;3;896;884;2453;1424;288;ES;3
35583;1;462;1022;1084;1299;304;ES;3
35583;1;734;1987;3234;1180;287;SH;3
35583;2;660;451;1709;2493;304;PP;1
35583;3;182;1308;1409;692;287;ES;1
35583;3;373;3234;1589;661;287;PP;1
35583;3;638;451;2522;526;304;ES;3
35583;3;988;19;451;526;304;ES;3
35583;3;1090;1299;3362;2493;304;ES;3
35583;3;1103;1084;2493;1022;304;ES;4
35637;1;517;2582;1817;;305;SH;4
35637;1;719;2090;1354;;305;ES;3
35637;1;1180;1354;1315;;305;ES;2
35637;3;282;998;2734;979;305;ES;3
35585;1;429;1382;1176;;298;ES;1
35585;1;503;669;1212;3012;301;ES;4
35585;2;824;3012;669;297;301;ES;1
35585;3;115;85;465;2440;298;PP;3
35585;3;396;504;1382;1176;298;PP;3
35585;3;945;782;504;1176;298;PP;1
35650;1;387;2625;3004;1149;304;ES;4
35650;1;627;1149;526;451;304;ES;4
35650;1;905;2372;1564;;302;SH;2
35650;1;1080;2472;1084;1333;304;ES;1
35650;1;1103;3461;1564;385;302;ES;3
35650;2;222;1467;993;;302;ES;3
35650;3;413;1149;1084;1333;304;ES;3
35650;3;715;2512;512;;302;ES;2
35582;1;540;1249;884;660;288;ES;3
35582;1;592;1844;449;660;288;ES;3
35582;1;692;281;660;1039;288;ES;3
35582;1;982;1249;1122;884;288;ES;3
35582;2;123;1842;194;;292;ES;3
35582;3;610;2725;884;2433;288;PP;4
35582;3;680;1453;1159;;292;PP;3
35582;3;1082;1249;405;1686;288;PP;3
35582;3;1131;1679;1453;746;292;PP;1
35581;1;540;302;301;;291;ES;1
35581;1;759;1454;301;831;291;ES;3
35581;2;724;956;518;619;291;PP;1
35581;2;990;1317;;;291;ES;3
35581;3;1086;2739;107;70;286;ES;4
35604;1;36;2723;855;2815;294;ES;3
